INT	INT	INT	FLOAT	FLOAT	FLOAT	INT	INT	INT	INT
800603	80105	9	75.2	88.9	-3	1	-1	-1	-1
800604	80105	9	72	89	-3	1	-1	-1	-1
800605	80105	9	72.52	87.04	-3	1	-1	-1	-1
800606	80105	9	71.5	90	-3	1	-1	-1	-1
800607	80105	9	72	87	-3	1	-1	-1	-1
800608	80105	9	68.71	91.61	1.5	1	-1	-1	-1
800609	80105	9	77.21	91.26	-4.38	1	-1	-1	-1
800610	80105	9	71.66	94.87	-4.08	1	-1	-1	-1
800611	80105	9	74.79	93.9	-3.78	1	-1	-1	-1
800612	80105	9	72.67	92.92	-3.68	1	-1	-1	-1
800613	80105	9	69.95	92.59	-3.58	1	-1	-1	-1
800614	80105	9	75.48	92.78	-3.28	1	-1	-1	-1
800615	80105	9	67.6	91.63	-2.78	1	-1	-1	-1
800616	80105	4001	12.41	47.72	-3.14	0	-1	-1	-1
801000	997	4002	12.25	11.76	0	1	-1	-1	-1
801001	997	4002	13.9	11.44	0	1	-1	-1	-1
801002	997	4002	10.66	11.31	0	1	-1	-1	-1
801003	997	0	-1	-1	0	1	-1	-1	-1
801004	997	0	-1	-1	0	1	-1	-1	-1
801005	997	0	-1	-1	0	1	-1	-1	-1
801006	997	0	-1	-1	0	1	-1	-1	-1
801007	997	0	-1	-1	0	1	-1	-1	-1
801008	80206	4002	12.21	44.05	-1.46	0	-1	-1	-1
801009	997	0	-1	-1	-1.46	1	-1	-1	-1
801010	997	0	-1	-1	0	1	-1	-1	-1
801011	997	0	-1	-1	0	1	-1	-1	-1
801012	997	0	-1	-1	0	1	-1	-1	-1
801013	997	9	74.59	84.85	0	1	-1	-1	-1
801014	80200	4002	11.5	15.64	-3	1	-1	-1	-1
801015	80200	4002	13.4	15.27	-3	1	-1	-1	-1
801016	80200	4002	11.59	17.6	-3	1	-1	-1	-1
801017	80200	4002	10.98	19.23	-3	1	-1	-1	-1
801018	80200	4002	11.72	20.97	-3	1	-1	-1	-1
801019	80200	4002	11.92	22.02	-3	1	-1	-1	-1
801020	80200	4002	12.87	21.84	-3	1	-1	-1	-1
801021	80200	4002	11.75	23.28	-3	1	-1	-1	-1
801022	80200	4002	13.12	24.73	-3	1	-1	-1	-1
801023	80200	4002	17.47	38.58	-3	1	-1	-1	-1
801024	80200	4002	13.63	38.21	-3	1	-1	-1	-1
801025	80201	4002	13.06	19.41	-3	1	-1	-1	-1
801026	80201	4002	12.04	20.43	-3	1	-1	-1	-1
801027	80201	4002	13.21	21.47	-3	1	-1	-1	-1
801028	80201	4002	13.46	22.77	-3	1	-1	-1	-1
801029	80201	4002	11.09	23.23	-3	1	-1	-1	-1
801030	80201	4002	11.38	24.71	-3	1	-1	-1	-1
801031	80201	4002	12.61	25.57	-3	1	-1	-1	-1
801032	80201	4002	12.96	27.38	-3	1	-1	-1	-1
801033	80201	4002	12.07	28.77	-3	1	-1	-1	-1
801034	80201	4002	12.79	22.67	-3	1	-1	-1	-1
801035	80201	4002	13.9	16.47	-3	1	-1	-1	-1
801036	80201	4002	13.08	17.59	-3	1	-1	-1	-1
801037	80201	4002	12	22.51	-3	1	-1	-1	-1
801038	80201	4002	7.96	42.33	-3	1	-1	-1	-1
801039	80201	4002	8.22	47.68	-3	1	-1	-1	-1
801040	80201	4002	16.42	48.49	-3	1	-1	-1	-1
801041	80201	4002	17.46	42.82	-3	1	-1	-1	-1
801042	80201	4002	18.16	38.97	-3	1	-1	-1	-1
801043	80201	0	-1	-1	-3	1	-1	-1	-1
801044	80201	0	-1	-1	-3	1	-1	-1	-1
801045	80201	0	-1	-1	-3	1	-1	-1	-1
801046	80201	0	-1	-1	-3	1	-1	-1	-1
801047	80202	4002	12.94	27.78	-3	1	-1	-1	-1
801048	80202	4002	13.27	29.51	-3	1	-1	-1	-1
801049	80202	4002	13.48	30.59	-3	1	-1	-1	-1
801050	80202	4002	11.99	31.7	-3	1	-1	-1	-1
801051	80202	4002	11.57	32.73	-3	1	-1	-1	-1
801052	80202	4002	11.83	34.1	-3	1	-1	-1	-1
801053	80202	4002	13.65	33.75	-3	1	-1	-1	-1
801054	80202	4002	14.05	35.8	-3	1	-1	-1	-1
801055	80202	4002	11.02	36.69	-3	1	-1	-1	-1
801056	80202	4002	12.34	36.93	-3	1	-1	-1	-1
801057	80202	4002	10.22	40.45	-3	1	-1	-1	-1
801058	80202	4002	15.05	43.62	1.2	1	-1	-1	-1
801059	80202	4002	5.87	40.55	1.3	1	-1	-1	-1
801060	80202	0	-1	-1	1.5	1	-1	-1	-1
801061	80202	0	-1	-1	-4.38	1	-1	-1	-1
801062	80202	0	-1	-1	-4.08	1	-1	-1	-1
801063	80202	0	-1	-1	-3.78	1	-1	-1	-1
801064	80202	0	-1	-1	-3.68	1	-1	-1	-1
801065	80202	0	-1	-1	-3.58	1	-1	-1	-1
801066	80202	0	-1	-1	-3.28	1	-1	-1	-1
801067	80202	0	-1	-1	-2.78	1	-1	-1	-1
801068	80203	9	74.73	79.11	-3	1	-1	-1	-1
801069	80203	9	73.77	78.7	-3	1	-1	-1	-1
801070	80203	9	71.8	78.37	-3	1	-1	-1	-1
801071	80203	9	72	76.63	-3	1	-1	-1	-1
801072	80203	9	74.66	79.21	-3	1	-1	-1	-1
801073	80203	9	74.5	79	-3	1	-1	-1	-1
801074	80203	9	74.73	79.11	-3	1	-1	-1	-1
801075	80203	9	73.77	78.7	-3	1	-1	-1	-1
801076	80203	9	71.8	78.37	-3	1	-1	-1	-1
801077	80203	9	72	76.63	-3	1	-1	-1	-1
801078	80203	9	74.66	79.21	-3	1	-1	-1	-1
801079	80203	9	74.5	79	-3	1	-1	-1	-1
801080	80203	9	74.73	79.11	-3	1	-1	-1	-1
801081	80203	9	73.77	78.7	-3	1	-1	-1	-1
801082	80203	9	71.8	78.37	-3	1	-1	-1	-1
801083	80203	9	72	76.63	3.14	1	-1	-1	-1
801084	80203	9	74.66	79.21	3.8	1	-1	-1	-1
801085	80203	9	72.84	75.17	1.2	1	-1	-1	-1
801086	80203	9	73	68	1.3	1	-1	-1	-1
801087	80203	9	73.47	77.06	1.5	1	-1	-1	-1
801088	80203	9	71.5	76.73	-4.38	1	-1	-1	-1
801089	80203	9	71.7	74.99	-4.08	1	-1	-1	-1
801090	80203	9	71.85	73.42	-3.78	1	-1	-1	-1
801091	80203	4002	12.41	47.72	-3.68	0	-1	-1	-1
801092	80204	9	72	87	-3	1	-1	-1	-1
801093	80204	9	72.52	87.04	-3	1	-1	-1	-1
801094	80204	9	71.5	90	-3	1	-1	-1	-1
801095	80204	9	71.66	94.87	2.7	1	-1	-1	-1
801096	80204	9	74.79	93.9	-3.28	1	-1	-1	-1
801097	80204	9	72.67	92.92	-2.78	1	-1	-1	-1
801098	80204	9	69.95	92.59	-3.14	1	-1	-1	-1
801099	80204	9	75.48	92.78	-2.48	1	-1	-1	-1
801100	80204	9	72.81	91.75	1.2	1	-1	-1	-1
801101	80204	4002	12.41	47.72	1.3	0	-1	-1	-1
801102	80205	9	72.52	89.1	-3	1	-1	-1	-1
801103	80205	9	75.2	88.9	-3	1	-1	-1	-1
801104	80205	9	72	89	-3	1	-1	-1	-1
801105	80205	9	72.52	87.04	-3	1	-1	-1	-1
801106	80205	9	71.5	90	-3	1	-1	-1	-1
801107	80205	9	72	87	-3	1	-1	-1	-1
801108	80205	9	68.71	91.61	1.5	1	-1	-1	-1
801109	80205	9	77.21	91.26	-4.38	1	-1	-1	-1
801110	80205	9	71.66	94.87	-4.08	1	-1	-1	-1
801111	80205	9	74.79	93.9	-3.78	1	-1	-1	-1
801112	80205	9	72.67	92.92	-3.68	1	-1	-1	-1
801113	80205	9	69.95	92.59	-3.58	1	-1	-1	-1
801114	80205	9	75.48	92.78	-3.28	1	-1	-1	-1
801115	80205	9	67.6	91.63	-2.78	1	-1	-1	-1
801116	80205	4002	12.41	47.72	-3.14	0	-1	-1	-1
801500	997	4003	12.25	11.76	0	1	-1	-1	-1
801501	997	4003	13.9	11.44	0	1	-1	-1	-1
801502	997	4003	10.66	11.31	0	1	-1	-1	-1
801503	997	0	-1	-1	0	1	-1	-1	-1
801504	997	0	-1	-1	0	1	-1	-1	-1
801505	997	0	-1	-1	0	1	-1	-1	-1
801506	997	0	-1	-1	0	1	-1	-1	-1
801507	997	0	-1	-1	0	1	-1	-1	-1
801508	80306	4003	12.21	44.05	-1.46	0	-1	-1	-1
801509	997	0	-1	-1	-1.46	1	-1	-1	-1
801510	997	0	-1	-1	0	1	-1	-1	-1
801511	997	0	-1	-1	0	1	-1	-1	-1
801512	997	0	-1	-1	0	1	-1	-1	-1
801513	997	9	74.59	84.85	0	1	-1	-1	-1
801514	80300	4003	11.5	15.64	-3	1	-1	-1	-1
801515	80300	4003	13.4	15.27	-3	1	-1	-1	-1
801516	80300	4003	11.59	17.6	-3	1	-1	-1	-1
801517	80300	4003	10.98	19.23	-3	1	-1	-1	-1
801518	80300	4003	11.72	20.97	-3	1	-1	-1	-1
801519	80300	4003	11.92	22.02	-3	1	-1	-1	-1
801520	80300	4003	12.87	21.84	-3	1	-1	-1	-1
801521	80300	4003	11.75	23.28	-3	1	-1	-1	-1
801522	80300	4003	13.12	24.73	-3	1	-1	-1	-1
801523	80300	4003	17.47	38.58	-3	1	-1	-1	-1
801524	80300	4003	13.63	38.21	-3	1	-1	-1	-1
801525	80301	4003	13.06	19.41	-3	1	-1	-1	-1
801526	80301	4003	12.04	20.43	-3	1	-1	-1	-1
801527	80301	4003	13.21	21.47	-3	1	-1	-1	-1
801528	80301	4003	13.46	22.77	-3	1	-1	-1	-1
801529	80301	4003	11.09	23.23	-3	1	-1	-1	-1
801530	80301	4003	11.38	24.71	-3	1	-1	-1	-1
801531	80301	4003	12.61	25.57	-3	1	-1	-1	-1
801532	80301	4003	12.96	27.38	-3	1	-1	-1	-1
801533	80301	4003	12.07	28.77	-3	1	-1	-1	-1
801534	80301	4003	12.79	22.67	-3	1	-1	-1	-1
801535	80301	4003	13.9	16.47	-3	1	-1	-1	-1
801536	80301	4003	13.08	17.59	-3	1	-1	-1	-1
801537	80301	4003	12	22.51	-3	1	-1	-1	-1
801538	80301	4003	7.96	42.33	-3	1	-1	-1	-1
801539	80301	4003	8.22	47.68	-3	1	-1	-1	-1
801540	80301	4003	16.42	48.49	-3	1	-1	-1	-1
801541	80301	4003	17.46	42.82	-3	1	-1	-1	-1
801542	80301	4003	18.16	38.97	-3	1	-1	-1	-1
801543	80301	0	-1	-1	-3	1	-1	-1	-1
801544	80301	0	-1	-1	-3	1	-1	-1	-1
801545	80301	0	-1	-1	-3	1	-1	-1	-1
801546	80301	0	-1	-1	-3	1	-1	-1	-1
801547	80302	4003	12.94	27.78	-3	1	-1	-1	-1
801548	80302	4003	13.27	29.51	-3	1	-1	-1	-1
801549	80302	4003	13.48	30.59	-3	1	-1	-1	-1
801550	80302	4003	11.99	31.7	-3	1	-1	-1	-1
801551	80302	4003	11.57	32.73	-3	1	-1	-1	-1
801552	80302	4003	11.83	34.1	-3	1	-1	-1	-1
801553	80302	4003	13.65	33.75	-3	1	-1	-1	-1
801554	80302	4003	14.05	35.8	-3	1	-1	-1	-1
801555	80302	4003	11.02	36.69	-3	1	-1	-1	-1
801556	80302	4003	12.34	36.93	-3	1	-1	-1	-1
801557	80302	4003	10.22	40.45	-3	1	-1	-1	-1
801558	80302	4003	15.05	43.62	1.2	1	-1	-1	-1
801559	80302	4003	5.87	40.55	1.3	1	-1	-1	-1
801560	80302	0	-1	-1	1.5	1	-1	-1	-1
801561	80302	0	-1	-1	-4.38	1	-1	-1	-1
801562	80302	0	-1	-1	-4.08	1	-1	-1	-1
801563	80302	0	-1	-1	-3.78	1	-1	-1	-1
801564	80302	0	-1	-1	-3.68	1	-1	-1	-1
801565	80302	0	-1	-1	-3.58	1	-1	-1	-1
801566	80302	0	-1	-1	-3.28	1	-1	-1	-1
801567	80302	0	-1	-1	-2.78	1	-1	-1	-1
801568	80303	9	74.73	79.11	-3	1	-1	-1	-1
801569	80303	9	73.77	78.7	-3	1	-1	-1	-1
801570	80303	9	71.8	78.37	-3	1	-1	-1	-1
801571	80303	9	72	76.63	-3	1	-1	-1	-1
801572	80303	9	74.66	79.21	-3	1	-1	-1	-1
801573	80303	9	74.5	79	-3	1	-1	-1	-1
801574	80303	9	74.73	79.11	-3	1	-1	-1	-1
801575	80303	9	73.77	78.7	-3	1	-1	-1	-1
801576	80303	9	71.8	78.37	-3	1	-1	-1	-1
801577	80303	9	72	76.63	-3	1	-1	-1	-1
801578	80303	9	74.66	79.21	-3	1	-1	-1	-1
801579	80303	9	74.5	79	-3	1	-1	-1	-1
801580	80303	9	74.73	79.11	-3	1	-1	-1	-1
801581	80303	9	73.77	78.7	-3	1	-1	-1	-1
801582	80303	9	71.8	78.37	-3	1	-1	-1	-1
801583	80303	9	72	76.63	3.14	1	-1	-1	-1
801584	80303	9	74.66	79.21	3.8	1	-1	-1	-1
801585	80303	9	72.84	75.17	1.2	1	-1	-1	-1
801586	80303	9	73	68	1.3	1	-1	-1	-1
801587	80303	9	73.47	77.06	1.5	1	-1	-1	-1
801588	80303	9	71.5	76.73	-4.38	1	-1	-1	-1
801589	80303	9	71.7	74.99	-4.08	1	-1	-1	-1
801590	80303	9	71.85	73.42	-3.78	1	-1	-1	-1
801591	80303	4003	12.41	47.72	-3.68	0	-1	-1	-1
801592	80304	9	72	87	-3	1	-1	-1	-1
801593	80304	9	72.52	87.04	-3	1	-1	-1	-1
801594	80304	9	71.5	90	-3	1	-1	-1	-1
801595	80304	9	71.66	94.87	2.7	1	-1	-1	-1
801596	80304	9	74.79	93.9	-3.28	1	-1	-1	-1
801597	80304	9	72.67	92.92	-2.78	1	-1	-1	-1
801598	80304	9	69.95	92.59	-3.14	1	-1	-1	-1
801599	80304	9	75.48	92.78	-2.48	1	-1	-1	-1
801600	80304	9	72.81	91.75	1.2	1	-1	-1	-1
801601	80304	4003	12.41	47.72	1.3	0	-1	-1	-1
801602	80305	9	72.52	89.1	-3	1	-1	-1	-1
801603	80305	9	75.2	88.9	-3	1	-1	-1	-1
801604	80305	9	72	89	-3	1	-1	-1	-1
801605	80305	9	72.52	87.04	-3	1	-1	-1	-1
801606	80305	9	71.5	90	-3	1	-1	-1	-1
801607	80305	9	72	87	-3	1	-1	-1	-1
801608	80305	9	68.71	91.61	1.5	1	-1	-1	-1
801609	80305	9	77.21	91.26	-4.38	1	-1	-1	-1
801610	80305	9	71.66	94.87	-4.08	1	-1	-1	-1
801611	80305	9	74.79	93.9	-3.78	1	-1	-1	-1
801612	80305	9	72.67	92.92	-3.68	1	-1	-1	-1
801613	80305	9	69.95	92.59	-3.58	1	-1	-1	-1
801614	80305	9	75.48	92.78	-3.28	1	-1	-1	-1
801615	80305	9	67.6	91.63	-2.78	1	-1	-1	-1
801616	80305	4003	12.41	47.72	-3.14	0	-1	-1	-1
802000	997	4004	12.25	11.76	0	1	-1	-1	-1
802001	997	4004	13.9	11.44	0	1	-1	-1	-1
802002	997	4004	10.66	11.31	0	1	-1	-1	-1
802003	997	0	-1	-1	0	1	-1	-1	-1
802004	997	0	-1	-1	0	1	-1	-1	-1
802005	997	0	-1	-1	0	1	-1	-1	-1
802006	997	0	-1	-1	0	1	-1	-1	-1
802007	997	0	-1	-1	0	1	-1	-1	-1
802008	80406	4004	12.21	44.05	-1.46	0	-1	-1	-1
802009	997	0	-1	-1	-1.46	1	-1	-1	-1
802010	997	0	-1	-1	0	1	-1	-1	-1
802011	997	0	-1	-1	0	1	-1	-1	-1
802012	997	0	-1	-1	0	1	-1	-1	-1
802013	997	9	74.59	84.85	0	1	-1	-1	-1
802014	80400	4004	11.5	15.64	-3	1	-1	-1	-1
802015	80400	4004	13.4	15.27	-3	1	-1	-1	-1
802016	80400	4004	11.59	17.6	-3	1	-1	-1	-1
802017	80400	4004	10.98	19.23	-3	1	-1	-1	-1
802018	80400	4004	11.72	20.97	-3	1	-1	-1	-1
802019	80400	4004	11.92	22.02	-3	1	-1	-1	-1
802020	80400	4004	12.87	21.84	-3	1	-1	-1	-1
802021	80400	4004	11.75	23.28	-3	1	-1	-1	-1
802022	80400	4004	13.12	24.73	-3	1	-1	-1	-1
802023	80400	4004	17.47	38.58	-3	1	-1	-1	-1
802024	80400	4004	13.63	38.21	-3	1	-1	-1	-1
802025	80401	4004	13.06	19.41	-3	1	-1	-1	-1
802026	80401	4004	12.04	20.43	-3	1	-1	-1	-1
802027	80401	4004	13.21	21.47	-3	1	-1	-1	-1
802028	80401	4004	13.46	22.77	-3	1	-1	-1	-1
802029	80401	4004	11.09	23.23	-3	1	-1	-1	-1
802030	80401	4004	11.38	24.71	-3	1	-1	-1	-1
802031	80401	4004	12.61	25.57	-3	1	-1	-1	-1
802032	80401	4004	12.96	27.38	-3	1	-1	-1	-1
802033	80401	4004	12.07	28.77	-3	1	-1	-1	-1
802034	80401	4004	12.79	22.67	-3	1	-1	-1	-1
802035	80401	4004	13.9	16.47	-3	1	-1	-1	-1
802036	80401	4004	13.08	17.59	-3	1	-1	-1	-1
802037	80401	4004	12	22.51	-3	1	-1	-1	-1
802038	80401	4004	7.96	42.33	-3	1	-1	-1	-1
802039	80401	4004	8.22	47.68	-3	1	-1	-1	-1
802040	80401	4004	16.42	48.49	-3	1	-1	-1	-1
802041	80401	4004	17.46	42.82	-3	1	-1	-1	-1
802042	80401	4004	18.16	38.97	-3	1	-1	-1	-1
802043	80401	0	-1	-1	-3	1	-1	-1	-1
802044	80401	0	-1	-1	-3	1	-1	-1	-1
802045	80401	0	-1	-1	-3	1	-1	-1	-1
802046	80401	0	-1	-1	-3	1	-1	-1	-1
802047	80402	4004	12.94	27.78	-3	1	-1	-1	-1
802048	80402	4004	13.27	29.51	-3	1	-1	-1	-1
802049	80402	4004	13.48	30.59	-3	1	-1	-1	-1
802050	80402	4004	11.99	31.7	-3	1	-1	-1	-1
802051	80402	4004	11.57	32.73	-3	1	-1	-1	-1
802052	80402	4004	11.83	34.1	-3	1	-1	-1	-1
802053	80402	4004	13.65	33.75	-3	1	-1	-1	-1
802054	80402	4004	14.05	35.8	-3	1	-1	-1	-1
802055	80402	4004	11.02	36.69	-3	1	-1	-1	-1
802056	80402	4004	12.34	36.93	-3	1	-1	-1	-1
802057	80402	4004	10.22	40.45	-3	1	-1	-1	-1
802058	80402	4004	15.05	43.62	1.2	1	-1	-1	-1
802059	80402	4004	5.87	40.55	1.3	1	-1	-1	-1
802060	80402	0	-1	-1	1.5	1	-1	-1	-1
802061	80402	0	-1	-1	-4.38	1	-1	-1	-1
802062	80402	0	-1	-1	-4.08	1	-1	-1	-1
802063	80402	0	-1	-1	-3.78	1	-1	-1	-1
802064	80402	0	-1	-1	-3.68	1	-1	-1	-1
802065	80402	0	-1	-1	-3.58	1	-1	-1	-1
802066	80402	0	-1	-1	-3.28	1	-1	-1	-1
802067	80402	0	-1	-1	-2.78	1	-1	-1	-1
802068	80403	9	74.73	79.11	-3	1	-1	-1	-1
802069	80403	9	73.77	78.7	-3	1	-1	-1	-1
802070	80403	9	71.8	78.37	-3	1	-1	-1	-1
802071	80403	9	72	76.63	-3	1	-1	-1	-1
802072	80403	9	74.66	79.21	-3	1	-1	-1	-1
802073	80403	9	74.5	79	-3	1	-1	-1	-1
802074	80403	9	74.73	79.11	-3	1	-1	-1	-1
802075	80403	9	73.77	78.7	-3	1	-1	-1	-1
802076	80403	9	71.8	78.37	-3	1	-1	-1	-1
802077	80403	9	72	76.63	-3	1	-1	-1	-1
802078	80403	9	74.66	79.21	-3	1	-1	-1	-1
802079	80403	9	74.5	79	-3	1	-1	-1	-1
802080	80403	9	74.73	79.11	-3	1	-1	-1	-1
802081	80403	9	73.77	78.7	-3	1	-1	-1	-1
802082	80403	9	71.8	78.37	-3	1	-1	-1	-1
802083	80403	9	72	76.63	3.14	1	-1	-1	-1
802084	80403	9	74.66	79.21	3.8	1	-1	-1	-1
802085	80403	9	72.84	75.17	1.2	1	-1	-1	-1
802086	80403	9	73	68	1.3	1	-1	-1	-1
802087	80403	9	73.47	77.06	1.5	1	-1	-1	-1
802088	80403	9	71.5	76.73	-4.38	1	-1	-1	-1
802089	80403	9	71.7	74.99	-4.08	1	-1	-1	-1
802090	80403	9	71.85	73.42	-3.78	1	-1	-1	-1
802091	80403	4004	12.41	47.72	-3.68	0	-1	-1	-1
802092	80404	9	72	87	-3	1	-1	-1	-1
802093	80404	9	72.52	87.04	-3	1	-1	-1	-1
802094	80404	9	71.5	90	-3	1	-1	-1	-1
802095	80404	9	71.66	94.87	2.7	1	-1	-1	-1
802096	80404	9	74.79	93.9	-3.28	1	-1	-1	-1
802097	80404	9	72.67	92.92	-2.78	1	-1	-1	-1
802098	80404	9	69.95	92.59	-3.14	1	-1	-1	-1
802099	80404	9	75.48	92.78	-2.48	1	-1	-1	-1
802100	80404	9	72.81	91.75	1.2	1	-1	-1	-1
802101	80404	4004	12.41	47.72	1.3	0	-1	-1	-1
802102	80405	9	72.52	89.1	-3	1	-1	-1	-1
802103	80405	9	75.2	88.9	-3	1	-1	-1	-1
802104	80405	9	72	89	-3	1	-1	-1	-1
802105	80405	9	72.52	87.04	-3	1	-1	-1	-1
802106	80405	9	71.5	90	-3	1	-1	-1	-1
802107	80405	9	72	87	-3	1	-1	-1	-1
802108	80405	9	68.71	91.61	1.5	1	-1	-1	-1
802109	80405	9	77.21	91.26	-4.38	1	-1	-1	-1
802110	80405	9	71.66	94.87	-4.08	1	-1	-1	-1
802111	80405	9	74.79	93.9	-3.78	1	-1	-1	-1
802112	80405	9	72.67	92.92	-3.68	1	-1	-1	-1
802113	80405	9	69.95	92.59	-3.58	1	-1	-1	-1
802114	80405	9	75.48	92.78	-3.28	1	-1	-1	-1
802115	80405	9	67.6	91.63	-2.78	1	-1	-1	-1
802116	80405	4004	12.41	47.72	-3.14	0	-1	-1	-1
802500	997	4005	12.25	11.76	0	1	-1	-1	-1
802501	997	4005	13.9	11.44	0	1	-1	-1	-1
802502	997	4005	10.66	11.31	0	1	-1	-1	-1
802503	997	0	-1	-1	0	1	-1	-1	-1
802504	997	0	-1	-1	0	1	-1	-1	-1
802505	997	0	-1	-1	0	1	-1	-1	-1
802506	997	0	-1	-1	0	1	-1	-1	-1
802507	997	0	-1	-1	0	1	-1	-1	-1
802508	80506	4005	12.21	44.05	-1.46	0	-1	-1	-1
802509	997	0	-1	-1	-1.46	1	-1	-1	-1
802510	997	0	-1	-1	0	1	-1	-1	-1
802511	997	0	-1	-1	0	1	-1	-1	-1
802512	997	0	-1	-1	0	1	-1	-1	-1
802513	997	9	74.59	84.85	0	1	-1	-1	-1
802514	80500	4005	11.5	15.64	-3	1	-1	-1	-1
802515	80500	4005	13.4	15.27	-3	1	-1	-1	-1
802516	80500	4005	11.59	17.6	-3	1	-1	-1	-1
802517	80500	4005	10.98	19.23	-3	1	-1	-1	-1
802518	80500	4005	11.72	20.97	-3	1	-1	-1	-1
802519	80500	4005	11.92	22.02	-3	1	-1	-1	-1
802520	80500	4005	12.87	21.84	-3	1	-1	-1	-1
802521	80500	4005	11.75	23.28	-3	1	-1	-1	-1
802522	80500	4005	13.12	24.73	-3	1	-1	-1	-1
802523	80500	4005	17.47	38.58	-3	1	-1	-1	-1
802524	80500	4005	13.63	38.21	-3	1	-1	-1	-1
802525	80501	4005	13.06	19.41	-3	1	-1	-1	-1
802526	80501	4005	12.04	20.43	-3	1	-1	-1	-1
802527	80501	4005	13.21	21.47	-3	1	-1	-1	-1
802528	80501	4005	13.46	22.77	-3	1	-1	-1	-1
802529	80501	4005	11.09	23.23	-3	1	-1	-1	-1
802530	80501	4005	11.38	24.71	-3	1	-1	-1	-1
802531	80501	4005	12.61	25.57	-3	1	-1	-1	-1
802532	80501	4005	12.96	27.38	-3	1	-1	-1	-1
802533	80501	4005	12.07	28.77	-3	1	-1	-1	-1
802534	80501	4005	12.79	22.67	-3	1	-1	-1	-1
802535	80501	4005	13.9	16.47	-3	1	-1	-1	-1
802536	80501	4005	13.08	17.59	-3	1	-1	-1	-1
802537	80501	4005	12	22.51	-3	1	-1	-1	-1
802538	80501	4005	7.96	42.33	-3	1	-1	-1	-1
802539	80501	4005	8.22	47.68	-3	1	-1	-1	-1
802540	80501	4005	16.42	48.49	-3	1	-1	-1	-1
802541	80501	4005	17.46	42.82	-3	1	-1	-1	-1
802542	80501	4005	18.16	38.97	-3	1	-1	-1	-1
802543	80501	0	-1	-1	-3	1	-1	-1	-1
802544	80501	0	-1	-1	-3	1	-1	-1	-1
802545	80501	0	-1	-1	-3	1	-1	-1	-1
802546	80501	0	-1	-1	-3	1	-1	-1	-1
802547	80502	4005	12.94	27.78	-3	1	-1	-1	-1
802548	80502	4005	13.27	29.51	-3	1	-1	-1	-1
802549	80502	4005	13.48	30.59	-3	1	-1	-1	-1
802550	80502	4005	11.99	31.7	-3	1	-1	-1	-1
802551	80502	4005	11.57	32.73	-3	1	-1	-1	-1
802552	80502	4005	11.83	34.1	-3	1	-1	-1	-1
802553	80502	4005	13.65	33.75	-3	1	-1	-1	-1
802554	80502	4005	14.05	35.8	-3	1	-1	-1	-1
802555	80502	4005	11.02	36.69	-3	1	-1	-1	-1
802556	80502	4005	12.34	36.93	-3	1	-1	-1	-1
802557	80502	4005	10.22	40.45	-3	1	-1	-1	-1
802558	80502	4005	15.05	43.62	1.2	1	-1	-1	-1
802559	80502	4005	5.87	40.55	1.3	1	-1	-1	-1
802560	80502	0	-1	-1	1.5	1	-1	-1	-1
802561	80502	0	-1	-1	-4.38	1	-1	-1	-1
802562	80502	0	-1	-1	-4.08	1	-1	-1	-1
802563	80502	0	-1	-1	-3.78	1	-1	-1	-1
802564	80502	0	-1	-1	-3.68	1	-1	-1	-1
802565	80502	0	-1	-1	-3.58	1	-1	-1	-1
802566	80502	0	-1	-1	-3.28	1	-1	-1	-1
802567	80502	0	-1	-1	-2.78	1	-1	-1	-1
802568	80503	9	74.73	79.11	-3	1	-1	-1	-1
802569	80503	9	73.77	78.7	-3	1	-1	-1	-1
802570	80503	9	71.8	78.37	-3	1	-1	-1	-1
802571	80503	9	72	76.63	-3	1	-1	-1	-1
802572	80503	9	74.66	79.21	-3	1	-1	-1	-1
802573	80503	9	74.5	79	-3	1	-1	-1	-1
802574	80503	9	74.73	79.11	-3	1	-1	-1	-1
802575	80503	9	73.77	78.7	-3	1	-1	-1	-1
802576	80503	9	71.8	78.37	-3	1	-1	-1	-1
802577	80503	9	72	76.63	-3	1	-1	-1	-1
802578	80503	9	74.66	79.21	-3	1	-1	-1	-1
802579	80503	9	74.5	79	-3	1	-1	-1	-1
802580	80503	9	74.73	79.11	-3	1	-1	-1	-1
802581	80503	9	73.77	78.7	-3	1	-1	-1	-1
802582	80503	9	71.8	78.37	-3	1	-1	-1	-1
802583	80503	9	72	76.63	3.14	1	-1	-1	-1
802584	80503	9	74.66	79.21	3.8	1	-1	-1	-1
802585	80503	9	72.84	75.17	1.2	1	-1	-1	-1
802586	80503	9	73	68	1.3	1	-1	-1	-1
802587	80503	9	73.47	77.06	1.5	1	-1	-1	-1
802588	80503	9	71.5	76.73	-4.38	1	-1	-1	-1
802589	80503	9	71.7	74.99	-4.08	1	-1	-1	-1
802590	80503	9	71.85	73.42	-3.78	1	-1	-1	-1
802591	80503	4005	12.41	47.72	-3.68	0	-1	-1	-1
802592	80504	9	72	87	-3	1	-1	-1	-1
802593	80504	9	72.52	87.04	-3	1	-1	-1	-1
802594	80504	9	71.5	90	-3	1	-1	-1	-1
802595	80504	9	71.66	94.87	2.7	1	-1	-1	-1
802596	80504	9	74.79	93.9	-3.28	1	-1	-1	-1
802597	80504	9	72.67	92.92	-2.78	1	-1	-1	-1
