INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
209501	魔王野猪靴子	209001	0	4259849	1	10009	5	1	-1	-1	0	10	1890	2100	209501	-1	-1	-1	174209401	2	1	280	99999	1	10	0	0	4	40	-1	1	0	0	-1	150	180	1	22500
209502	魔王绿麟靴子	209002	0	4259849	1	10009	5	1	-1	-1	0	10	3780	2520	209502	-1	-1	-1	174209402	2	1	336	99999	1	10	0	0	4	41	-1	1	0	0	-1	262	315	1	39300
209503	魔王黄金靴子	209003	0	4259849	1	10009	5	1	-1	-1	0	10	5670	3150	209503	-1	-1	-1	174209403	2	1	420	99999	1	10	0	0	4	42	-1	1	0	0	-1	459	550	1	68850
209504	魔王白金靴子	209004	0	4259849	1	10009	5	1	-1	-1	0	10	7560	4200	209504	-1	-1	-1	174209404	2	1	560	99999	1	10	0	0	4	43	-1	1	0	0	-1	802	963	1	120300
209505	魔王浴血靴子	209005	0	4259849	1	10009	5	1	-1	-1	0	10	9450	5250	209505	-1	-1	-1	174209405	2	1	700	99999	1	10	0	0	4	44	-1	1	0	0	-1	1404	1684	1	210600
209506	魔王深渊靴子	209006	0	4259849	1	10009	5	1	-1	-1	0	10	11340	6300	209506	-1	-1	-1	174209406	2	1	840	99999	1	10	0	0	4	45	-1	1	0	0	-1	2457	2948	1	368550
209507	魔王暗黑靴子	209007	0	4259849	1	10009	5	1	-1	-1	0	10	13230	7350	209507	-1	-1	-1	174209407	2	1	980	99999	1	10	0	0	4	46	-1	1	0	0	-1	4299	5158	1	644850
209508	魔王龙炎靴子	209008	0	4259849	1	10009	5	1	-1	-1	0	10	15120	8400	209508	-1	-1	-1	174209408	2	1	1120	99999	1	10	0	0	4	47	-1	1	0	0	-1	7522	9027	1	1128300
209509	魔王斗神靴子	209009	0	4259849	1	10009	5	1	-1	-1	0	10	17010	9450	209509	-1	-1	-1	174209409	2	1	1260	99999	1	10	0	0	4	48	-1	1	0	0	-1	13164	15796	1	1974600
209510	魔王勇气靴子	209010	0	4259849	1	10009	5	1	-1	-1	0	10	18900	10500	209510	-1	-1	-1	174209410	2	1	1400	99999	1	10	0	0	4	49	-1	1	0	0	-1	23037	27644	1	3455550
209521	魔王野猪靴子	209001	0	4259849	1	10009	5	1	-1	-1	0	10	1890	2100	209521	-1	-1	-1	174209421	2	1	280	99999	1	10	0	0	4	40	-1	1	0	0	-1	150	180	1	22500
209522	魔王绿麟靴子	209002	0	4259849	1	10009	5	1	-1	-1	0	10	3780	2520	209522	-1	-1	-1	174209422	2	1	336	99999	1	10	0	0	4	41	-1	1	0	0	-1	262	315	1	39300
209523	魔王黄金靴子	209003	0	4259849	1	10009	5	1	-1	-1	0	10	5670	3150	209523	-1	-1	-1	174209423	2	1	420	99999	1	10	0	0	4	42	-1	1	0	0	-1	459	550	1	68850
209524	魔王白金靴子	209004	0	4259849	1	10009	5	1	-1	-1	0	10	7560	4200	209524	-1	-1	-1	174209424	2	1	560	99999	1	10	0	0	4	43	-1	1	0	0	-1	802	963	1	120300
209525	魔王浴血靴子	209005	0	4259849	1	10009	5	1	-1	-1	0	10	9450	5250	209525	-1	-1	-1	174209425	2	1	700	99999	1	10	0	0	4	44	-1	1	0	0	-1	1404	1684	1	210600
209526	魔王深渊靴子	209006	0	4259849	1	10009	5	1	-1	-1	0	10	11340	6300	209526	-1	-1	-1	174209426	2	1	840	99999	1	10	0	0	4	45	-1	1	0	0	-1	2457	2948	1	368550
209527	魔王暗黑靴子	209007	0	4259849	1	10009	5	1	-1	-1	0	10	13230	7350	209527	-1	-1	-1	174209427	2	1	980	99999	1	10	0	0	4	46	-1	1	0	0	-1	4299	5158	1	644850
209528	魔王龙炎靴子	209008	0	4259849	1	10009	5	1	-1	-1	0	10	15120	8400	209528	-1	-1	-1	174209428	2	1	1120	99999	1	10	0	0	4	47	-1	1	0	0	-1	7522	9027	1	1128300
209529	魔王斗神靴子	209009	0	4259849	1	10009	5	1	-1	-1	0	10	17010	9450	209529	-1	-1	-1	174209429	2	1	1260	99999	1	10	0	0	4	48	-1	1	0	0	-1	13164	15796	1	1974600
209530	魔王勇气靴子	209010	0	4259849	1	10009	5	1	-1	-1	0	10	18900	10500	209530	-1	-1	-1	174209430	2	1	1400	99999	1	10	0	0	4	49	-1	1	0	0	-1	23037	27644	1	3455550
210001	鹤嘴矛	210001	0	4325385	1	10099	0	1	-1	-1	0	10	564	3750	210001	-1	-1	-1	270210001	0	1	750	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	2	3	0	300
210002	战矛	210002	0	4325385	1	10099	0	1	-1	-1	0	10	1125	4500	210002	-1	-1	-1	270210002	0	1	900	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	4	5	0	600
210003	巨蛇镰刀	210003	0	4325385	1	10099	0	1	-1	-1	0	10	1689	5625	210003	-1	-1	-1	270210003	0	1	1125	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	7	9	0	1050
210004	白银镰刀	210004	0	4325385	1	10099	0	1	-1	-1	0	10	2250	7500	210004	-1	-1	-1	270210004	0	1	1500	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	13	16	0	1950
210005	霸王镰刀	210005	0	4325385	1	10099	0	1	-1	-1	0	10	2814	9375	210005	-1	-1	-1	270210005	0	1	1875	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	23	28	0	3450
210006	双刃亮矛	210006	0	4325385	1	10099	0	1	-1	-1	0	10	3375	11250	210006	-1	-1	-1	270210006	0	1	2250	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	40	49	0	6000
210007	黑龙巨镰	210007	0	4325385	1	10099	0	1	-1	-1	0	10	3939	13125	210007	-1	-1	-1	270210007	0	1	2625	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	71	85	0	10650
210008	青龙战刀	210008	0	4325385	1	10099	0	1	-1	-1	0	10	4500	15000	210008	-1	-1	-1	270210008	0	1	3000	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	125	150	0	18750
210009	龙炎之刃	210009	0	4325385	1	10099	0	1	-1	-1	0	10	5064	16875	210009	-1	-1	-1	270210009	0	1	3375	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	219	263	0	32850
210010	青冥之刃	210010	0	4325385	1	10099	0	1	-1	-1	0	10	5625	18750	210010	-1	-1	-1	270210010	0	1	3750	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	383	460	0	57450
210101	卓越的鹤嘴矛	210001	0	4325385	1	10099	1	1	-1	-1	0	10	1350	4500	210101	-1	-1	-1	271210101	0	1	900	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	5	6	0	750
210102	卓越的战矛	210002	0	4325385	1	10099	1	1	-1	-1	0	10	2700	5400	210102	-1	-1	-1	271210102	0	1	1080	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	8	10	0	1200
210103	卓越的巨蛇镰刀	210003	0	4325385	1	10099	1	1	-1	-1	0	10	4050	6750	210103	-1	-1	-1	271210103	0	1	1350	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	15	18	0	2250
210104	卓越的白银镰刀	210004	0	4325385	1	10099	1	1	-1	-1	0	10	5400	9000	210104	-1	-1	-1	271210104	0	1	1800	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	26	32	0	3900
210105	卓越的霸王镰刀	210005	0	4325385	1	10099	1	1	-1	-1	0	10	6750	11250	210105	-1	-1	-1	271210105	0	1	2250	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	46	56	0	6900
210106	卓越的双刃亮矛	210006	0	4325385	1	10099	1	1	-1	-1	0	10	8100	13500	210106	-1	-1	-1	271210106	0	1	2700	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	81	98	0	12150
210107	卓越的黑龙巨镰	210007	0	4325385	1	10099	1	1	-1	-1	0	10	9450	15750	210107	-1	-1	-1	271210107	0	1	3150	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	143	171	0	21450
210108	卓越的青龙战刀	210008	0	4325385	1	10099	1	1	-1	-1	0	10	10800	18000	210108	-1	-1	-1	271210108	0	1	3600	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	250	300	0	37500
210109	卓越的龙炎之刃	210009	0	4325385	1	10099	1	1	-1	-1	0	10	12150	20250	210109	-1	-1	-1	271210109	0	1	4050	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	438	526	0	65700
210110	卓越的青冥之刃	210010	0	4325385	1	10099	1	1	-1	-1	0	10	13500	22500	210110	-1	-1	-1	271210110	0	1	4500	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	767	921	0	115050
210201	精良的鹤嘴矛	210001	0	4325385	1	10099	2	1	-1	-1	0	10	2367	5250	210201	-1	-1	-1	272210201	2	1	1050	2100	1	10	0	0	9	90	-1	1	0	0	-1	10	12	0	1500
210202	精良的战矛	210002	0	4325385	1	10099	2	1	-1	-1	0	10	4725	6300	210202	-1	-1	-1	272210202	2	1	1260	2520	1	10	0	0	9	91	-1	1	0	0	-1	17	21	0	2550
210203	精良的巨蛇镰刀	210003	0	4325385	1	10099	2	1	-1	-1	0	10	7092	7875	210203	-1	-1	-1	272210203	2	1	1575	3150	1	10	0	0	9	92	-1	1	0	0	-1	30	36	0	4500
210204	精良的白银镰刀	210004	0	4325385	1	10099	2	1	-1	-1	0	10	9450	10500	210204	-1	-1	-1	272210204	2	1	2100	4200	1	10	0	0	9	93	-1	1	0	0	-1	53	64	0	7950
210205	精良的霸王镰刀	210005	0	4325385	1	10099	2	1	-1	-1	0	10	11817	13125	210205	-1	-1	-1	272210205	2	1	2625	5250	1	10	0	0	9	94	-1	1	0	0	-1	93	112	0	13950
210206	精良的双刃亮矛	210006	0	4325385	1	10099	2	1	-1	-1	0	10	14175	15750	210206	-1	-1	-1	272210206	2	1	3150	6300	1	10	0	0	9	95	-1	1	0	0	-1	163	196	0	24450
210207	精良的黑龙巨镰	210007	0	4325385	1	10099	2	1	-1	-1	0	10	16542	18375	210207	-1	-1	-1	272210207	2	1	3675	7350	1	10	0	0	9	96	-1	1	0	0	-1	286	343	0	42900
210208	精良的青龙战刀	210008	0	4325385	1	10099	2	1	-1	-1	0	10	18900	21000	210208	-1	-1	-1	272210208	2	1	4200	8400	1	10	0	0	9	97	-1	1	0	0	-1	501	601	0	75150
210209	精良的龙炎之刃	210009	0	4325385	1	10099	2	1	-1	-1	0	10	21267	23625	210209	-1	-1	-1	272210209	2	1	4725	9450	1	10	0	0	9	98	-1	1	0	0	-1	877	1053	0	131550
210210	精良的青冥之刃	210010	0	4325385	1	10099	2	1	-1	-1	0	10	23625	26250	210210	-1	-1	-1	272210210	2	1	5250	10500	1	10	0	0	9	99	-1	1	0	0	-1	1535	1842	0	230250
210301	史诗的鹤嘴矛	210001	0	4325385	1	10099	3	1	-1	-1	0	10	3600	6000	210301	-1	-1	-1	273210301	2	1	1200	99999	1	10	0	0	9	90	-1	1	0	0	-1	25	30	0	3750
210302	史诗的战矛	210002	0	4325385	1	10099	3	1	-1	-1	0	10	7200	7200	210302	-1	-1	-1	273210302	2	1	1440	99999	1	10	0	0	9	91	-1	1	0	0	-1	43	52	0	6450
210303	史诗的巨蛇镰刀	210003	0	4325385	1	10099	3	1	-1	-1	0	10	10800	9000	210303	-1	-1	-1	273210303	2	1	1800	99999	1	10	0	0	9	92	-1	1	0	0	-1	76	91	0	11400
210304	史诗的白银镰刀	210004	0	4325385	1	10099	3	1	-1	-1	0	10	14400	12000	210304	-1	-1	-1	273210304	2	1	2400	99999	1	10	0	0	9	93	-1	1	0	0	-1	133	160	0	19950
210305	史诗的霸王镰刀	210005	0	4325385	1	10099	3	1	-1	-1	0	10	18000	15000	210305	-1	-1	-1	273210305	2	1	3000	99999	1	10	0	0	9	94	-1	1	0	0	-1	234	280	0	35100
210306	史诗的双刃亮矛	210006	0	4325385	1	10099	3	1	-1	-1	0	10	21600	18000	210306	-1	-1	-1	273210306	2	1	3600	99999	1	10	0	0	9	95	-1	1	0	0	-1	409	491	0	61350
210307	史诗的黑龙巨镰	210007	0	4325385	1	10099	3	1	-1	-1	0	10	25200	21000	210307	-1	-1	-1	273210307	2	1	4200	99999	1	10	0	0	9	96	-1	1	0	0	-1	716	859	0	107400
210308	史诗的青龙战刀	210008	0	4325385	1	10099	3	1	-1	-1	0	10	28800	24000	210308	-1	-1	-1	273210308	2	1	4800	99999	1	10	0	0	9	97	-1	1	0	0	-1	1253	1504	0	187950
210309	史诗的龙炎之刃	210009	0	4325385	1	10099	3	1	-1	-1	0	10	32400	27000	210309	-1	-1	-1	273210309	2	1	5400	99999	1	10	0	0	9	98	-1	1	0	0	-1	2194	2632	0	329100
210310	史诗的青冥之刃	210010	0	4325385	1	10099	3	1	-1	-1	0	10	36000	30000	210310	-1	-1	-1	273210310	2	1	6000	99999	1	10	0	0	9	99	-1	1	0	0	-1	3839	4607	0	575850
210321	史诗的鹤嘴矛	210001	0	4325385	1	10099	3	1	-1	-1	0	10	3600	6000	210321	-1	-1	-1	273210321	2	1	1200	99999	1	10	0	0	9	90	-1	1	0	0	-1	25	30	0	3750
210322	史诗的战矛	210002	0	4325385	1	10099	3	1	-1	-1	0	10	7200	7200	210322	-1	-1	-1	273210322	2	1	1440	99999	1	10	0	0	9	91	-1	1	0	0	-1	43	52	0	6450
210323	史诗的巨蛇镰刀	210003	0	4325385	1	10099	3	1	-1	-1	0	10	10800	9000	210323	-1	-1	-1	273210323	2	1	1800	99999	1	10	0	0	9	92	-1	1	0	0	-1	76	91	0	11400
210324	史诗的白银镰刀	210004	0	4325385	1	10099	3	1	-1	-1	0	10	14400	12000	210324	-1	-1	-1	273210324	2	1	2400	99999	1	10	0	0	9	93	-1	1	0	0	-1	133	160	0	19950
210325	史诗的霸王镰刀	210005	0	4325385	1	10099	3	1	-1	-1	0	10	18000	15000	210325	-1	-1	-1	273210325	2	1	3000	99999	1	10	0	0	9	94	-1	1	0	0	-1	234	280	0	35100
210326	史诗的双刃亮矛	210006	0	4325385	1	10099	3	1	-1	-1	0	10	21600	18000	210326	-1	-1	-1	273210326	2	1	3600	99999	1	10	0	0	9	95	-1	1	0	0	-1	409	491	0	61350
210327	史诗的黑龙巨镰	210007	0	4325385	1	10099	3	1	-1	-1	0	10	25200	21000	210327	-1	-1	-1	273210327	2	1	4200	99999	1	10	0	0	9	96	-1	1	0	0	-1	716	859	0	107400
210328	史诗的青龙战刀	210008	0	4325385	1	10099	3	1	-1	-1	0	10	28800	24000	210328	-1	-1	-1	273210328	2	1	4800	99999	1	10	0	0	9	97	-1	1	0	0	-1	1253	1504	0	187950
210329	史诗的龙炎之刃	210009	0	4325385	1	10099	3	1	-1	-1	0	10	32400	27000	210329	-1	-1	-1	273210329	2	1	5400	99999	1	10	0	0	9	98	-1	1	0	0	-1	2194	2632	0	329100
210330	史诗的青冥之刃	210010	0	4325385	1	10099	3	1	-1	-1	0	10	36000	30000	210330	-1	-1	-1	273210330	2	1	6000	99999	1	10	0	0	9	99	-1	1	0	0	-1	3839	4607	0	575850
210401	传说的鹤嘴矛	210001	0	4325385	1	10099	4	1	-1	-1	0	10	5625	7500	210401	-1	-1	-1	274210401	2	1	1500	99999	1	10	0	0	9	90	-1	1	0	0	-1	75	90	0	11250
210402	传说的战矛	210002	0	4325385	1	10099	4	1	-1	-1	0	10	11250	9000	210402	-1	-1	-1	274210402	2	1	1800	99999	1	10	0	0	9	91	-1	1	0	0	-1	131	157	0	19650
210403	传说的巨蛇镰刀	210003	0	4325385	1	10099	4	1	-1	-1	0	10	16875	11250	210403	-1	-1	-1	274210403	2	1	2250	99999	1	10	0	0	9	92	-1	1	0	0	-1	229	275	0	34350
210404	传说的白银镰刀	210004	0	4325385	1	10099	4	1	-1	-1	0	10	22500	15000	210404	-1	-1	-1	274210404	2	1	3000	99999	1	10	0	0	9	93	-1	1	0	0	-1	401	481	0	60150
210405	传说的霸王镰刀	210005	0	4325385	1	10099	4	1	-1	-1	0	10	28125	18750	210405	-1	-1	-1	274210405	2	1	3750	99999	1	10	0	0	9	94	-1	1	0	0	-1	702	842	0	105300
210406	传说的双刃亮矛	210006	0	4325385	1	10099	4	1	-1	-1	0	10	33750	22500	210406	-1	-1	-1	274210406	2	1	4500	99999	1	10	0	0	9	95	-1	1	0	0	-1	1228	1474	0	184200
210407	传说的黑龙巨镰	210007	0	4325385	1	10099	4	1	-1	-1	0	10	39375	26250	210407	-1	-1	-1	274210407	2	1	5250	99999	1	10	0	0	9	96	-1	1	0	0	-1	2149	2579	0	322350
210408	传说的青龙战刀	210008	0	4325385	1	10099	4	1	-1	-1	0	10	45000	30000	210408	-1	-1	-1	274210408	2	1	6000	99999	1	10	0	0	9	97	-1	1	0	0	-1	3761	4513	0	564150
210409	传说的龙炎之刃	210009	0	4325385	1	10099	4	1	-1	-1	0	10	50625	33750	210409	-1	-1	-1	274210409	2	1	6750	99999	1	10	0	0	9	98	-1	1	0	0	-1	6582	7898	0	987300
210410	传说的青冥之刃	210010	0	4325385	1	10099	4	1	-1	-1	0	10	56250	37500	210410	-1	-1	-1	274210410	2	1	7500	99999	1	10	0	0	9	99	-1	1	0	0	-1	11518	13822	0	1727700
210421	传说的鹤嘴矛	210001	0	4325385	1	10099	4	1	-1	-1	0	10	5625	7500	210421	-1	-1	-1	274210421	2	1	1500	99999	1	10	0	0	9	90	-1	1	0	0	-1	75	90	0	11250
210422	传说的战矛	210002	0	4325385	1	10099	4	1	-1	-1	0	10	11250	9000	210422	-1	-1	-1	274210422	2	1	1800	99999	1	10	0	0	9	91	-1	1	0	0	-1	131	157	0	19650
210423	传说的巨蛇镰刀	210003	0	4325385	1	10099	4	1	-1	-1	0	10	16875	11250	210423	-1	-1	-1	274210423	2	1	2250	99999	1	10	0	0	9	92	-1	1	0	0	-1	229	275	0	34350
210424	传说的白银镰刀	210004	0	4325385	1	10099	4	1	-1	-1	0	10	22500	15000	210424	-1	-1	-1	274210424	2	1	3000	99999	1	10	0	0	9	93	-1	1	0	0	-1	401	481	0	60150
210425	传说的霸王镰刀	210005	0	4325385	1	10099	4	1	-1	-1	0	10	28125	18750	210425	-1	-1	-1	274210425	2	1	3750	99999	1	10	0	0	9	94	-1	1	0	0	-1	702	842	0	105300
210426	传说的双刃亮矛	210006	0	4325385	1	10099	4	1	-1	-1	0	10	33750	22500	210426	-1	-1	-1	274210426	2	1	4500	99999	1	10	0	0	9	95	-1	1	0	0	-1	1228	1474	0	184200
210427	传说的黑龙巨镰	210007	0	4325385	1	10099	4	1	-1	-1	0	10	39375	26250	210427	-1	-1	-1	274210427	2	1	5250	99999	1	10	0	0	9	96	-1	1	0	0	-1	2149	2579	0	322350
210428	传说的青龙战刀	210008	0	4325385	1	10099	4	1	-1	-1	0	10	45000	30000	210428	-1	-1	-1	274210428	2	1	6000	99999	1	10	0	0	9	97	-1	1	0	0	-1	3761	4513	0	564150
210429	传说的龙炎之刃	210009	0	4325385	1	10099	4	1	-1	-1	0	10	50625	33750	210429	-1	-1	-1	274210429	2	1	6750	99999	1	10	0	0	9	98	-1	1	0	0	-1	6582	7898	0	987300
210430	传说的青冥之刃	210010	0	4325385	1	10099	4	1	-1	-1	0	10	56250	37500	210430	-1	-1	-1	274210430	2	1	7500	99999	1	10	0	0	9	99	-1	1	0	0	-1	11518	13822	0	1727700
210501	魔王鹤嘴矛	210001	0	4325385	1	10099	5	1	-1	-1	0	10	10122	11250	210501	-1	-1	-1	274210401	2	1	1500	99999	1	10	0	0	9	90	-1	1	0	0	-1	150	180	1	22500
210502	魔王战矛	210002	0	4325385	1	10099	5	1	-1	-1	0	10	20250	13500	210502	-1	-1	-1	274210402	2	1	1800	99999	1	10	0	0	9	91	-1	1	0	0	-1	262	315	1	39300
210503	魔王巨蛇镰刀	210003	0	4325385	1	10099	5	1	-1	-1	0	10	30372	16875	210503	-1	-1	-1	274210403	2	1	2250	99999	1	10	0	0	9	92	-1	1	0	0	-1	459	550	1	68850
210504	魔王白银镰刀	210004	0	4325385	1	10099	5	1	-1	-1	0	10	40500	22500	210504	-1	-1	-1	274210404	2	1	3000	99999	1	10	0	0	9	93	-1	1	0	0	-1	802	963	1	120300
210505	魔王霸王镰刀	210005	0	4325385	1	10099	5	1	-1	-1	0	10	50622	28125	210505	-1	-1	-1	274210405	2	1	3750	99999	1	10	0	0	9	94	-1	1	0	0	-1	1404	1684	1	210600
210506	魔王双刃亮矛	210006	0	4325385	1	10099	5	1	-1	-1	0	10	60750	33750	210506	-1	-1	-1	274210406	2	1	4500	99999	1	10	0	0	9	95	-1	1	0	0	-1	2457	2948	1	368550
210507	魔王黑龙巨镰	210007	0	4325385	1	10099	5	1	-1	-1	0	10	70872	39375	210507	-1	-1	-1	274210407	2	1	5250	99999	1	10	0	0	9	96	-1	1	0	0	-1	4299	5158	1	644850
210508	魔王青龙战刀	210008	0	4325385	1	10099	5	1	-1	-1	0	10	81000	45000	210508	-1	-1	-1	274210408	2	1	6000	99999	1	10	0	0	9	97	-1	1	0	0	-1	7522	9027	1	1128300
210509	魔王龙炎之刃	210009	0	4325385	1	10099	5	1	-1	-1	0	10	91122	50625	210509	-1	-1	-1	274210409	2	1	6750	99999	1	10	0	0	9	98	-1	1	0	0	-1	13164	15796	1	1974600
210510	魔王青冥之刃	210010	0	4325385	1	10099	5	1	-1	-1	0	10	101250	56250	210510	-1	-1	-1	274210410	2	1	7500	99999	1	10	0	0	9	99	-1	1	0	0	-1	23037	27644	1	3455550
210521	魔王鹤嘴矛	210001	0	4325385	1	10099	5	1	-1	-1	0	10	10122	11250	210521	-1	-1	-1	274210421	2	1	1500	99999	1	10	0	0	9	90	-1	1	0	0	-1	150	180	1	22500
210522	魔王战矛	210002	0	4325385	1	10099	5	1	-1	-1	0	10	20250	13500	210522	-1	-1	-1	274210422	2	1	1800	99999	1	10	0	0	9	91	-1	1	0	0	-1	262	315	1	39300
210523	魔王巨蛇镰刀	210003	0	4325385	1	10099	5	1	-1	-1	0	10	30372	16875	210523	-1	-1	-1	274210423	2	1	2250	99999	1	10	0	0	9	92	-1	1	0	0	-1	459	550	1	68850
210524	魔王白银镰刀	210004	0	4325385	1	10099	5	1	-1	-1	0	10	40500	22500	210524	-1	-1	-1	274210424	2	1	3000	99999	1	10	0	0	9	93	-1	1	0	0	-1	802	963	1	120300
210525	魔王霸王镰刀	210005	0	4325385	1	10099	5	1	-1	-1	0	10	50622	28125	210525	-1	-1	-1	274210425	2	1	3750	99999	1	10	0	0	9	94	-1	1	0	0	-1	1404	1684	1	210600
210526	魔王双刃亮矛	210006	0	4325385	1	10099	5	1	-1	-1	0	10	60750	33750	210526	-1	-1	-1	274210426	2	1	4500	99999	1	10	0	0	9	95	-1	1	0	0	-1	2457	2948	1	368550
210527	魔王黑龙巨镰	210007	0	4325385	1	10099	5	1	-1	-1	0	10	70872	39375	210527	-1	-1	-1	274210427	2	1	5250	99999	1	10	0	0	9	96	-1	1	0	0	-1	4299	5158	1	644850
210528	魔王青龙战刀	210008	0	4325385	1	10099	5	1	-1	-1	0	10	81000	45000	210528	-1	-1	-1	274210428	2	1	6000	99999	1	10	0	0	9	97	-1	1	0	0	-1	7522	9027	1	1128300
210529	魔王龙炎之刃	210009	0	4325385	1	10099	5	1	-1	-1	0	10	91122	50625	210529	-1	-1	-1	274210429	2	1	6750	99999	1	10	0	0	9	98	-1	1	0	0	-1	13164	15796	1	1974600
210530	魔王青冥之刃	210010	0	4325385	1	10099	5	1	-1	-1	0	10	101250	56250	210530	-1	-1	-1	274210430	2	1	7500	99999	1	10	0	0	9	99	-1	1	0	0	-1	23037	27644	1	3455550
211002	力量之盾	211002	0	4456457	1	10011	0	1	-1	-1	0	10	225	900	211002	-1	-1	-1	240211002	0	1	180	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	4	5	0	600
211004	银环之盾	211004	0	4456457	1	10011	0	1	-1	-1	0	10	450	1500	211004	-1	-1	-1	240211004	0	1	300	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	13	16	0	1950
211006	熔岩之盾	211006	0	4456457	1	10011	0	1	-1	-1	0	10	675	2250	211006	-1	-1	-1	240211006	0	1	450	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	40	49	0	6000
211008	卫士护盾	211008	0	4456457	1	10011	0	1	-1	-1	0	10	900	3000	211008	-1	-1	-1	240211008	0	1	600	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	125	150	0	18750
211010	黑龙王盾	211010	0	4456457	1	10011	0	1	-1	-1	0	10	1125	3750	211010	-1	-1	-1	240211010	0	1	750	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	383	460	0	57450
211102	卓越的力量之盾	211002	0	4456457	1	10011	1	1	-1	-1	0	10	540	1080	211102	-1	-1	-1	241211102	0	1	216	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	8	10	0	1200
211104	卓越的银环之盾	211004	0	4456457	1	10011	1	1	-1	-1	0	10	1080	1800	211104	-1	-1	-1	241211104	0	1	360	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	26	32	0	3900
211106	卓越的熔岩之盾	211006	0	4456457	1	10011	1	1	-1	-1	0	10	1620	2700	211106	-1	-1	-1	241211106	0	1	540	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	81	98	0	12150
211108	卓越的卫士护盾	211008	0	4456457	1	10011	1	1	-1	-1	0	10	2160	3600	211108	-1	-1	-1	241211108	0	1	720	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	250	300	0	37500
211110	卓越的黑龙王盾	211010	0	4456457	1	10011	1	1	-1	-1	0	10	2700	4500	211110	-1	-1	-1	241211110	0	1	900	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	767	921	0	115050
211202	精良的力量之盾	211002	0	4456457	1	10011	2	1	-1	-1	0	10	945	1260	211202	-1	-1	-1	242211202	2	1	252	504	1	10	0	0	10	100	-1	1	0	0	-1	17	21	0	2550
211204	精良的银环之盾	211004	0	4456457	1	10011	2	1	-1	-1	0	10	1890	2100	211204	-1	-1	-1	242211204	2	1	420	840	1	10	0	0	10	101	-1	1	0	0	-1	53	64	0	7950
211206	精良的熔岩之盾	211006	0	4456457	1	10011	2	1	-1	-1	0	10	2835	3150	211206	-1	-1	-1	242211206	2	1	630	1260	1	10	0	0	10	102	-1	1	0	0	-1	163	196	0	24450
211208	精良的卫士护盾	211008	0	4456457	1	10011	2	1	-1	-1	0	10	3780	4200	211208	-1	-1	-1	242211208	2	1	840	1680	1	10	0	0	10	103	-1	1	0	0	-1	501	601	0	75150
211210	精良的黑龙王盾	211010	0	4456457	1	10011	2	1	-1	-1	0	10	4725	5250	211210	-1	-1	-1	242211210	2	1	1050	2100	1	10	0	0	10	104	-1	1	0	0	-1	1535	1842	0	230250
211302	史诗的力量之盾	211002	0	4456457	1	10011	3	1	-1	-1	0	10	1440	1440	211302	-1	-1	-1	243211302	2	1	288	99999	1	10	0	0	10	100	-1	1	0	0	-1	43	52	0	6450
211304	史诗的银环之盾	211004	0	4456457	1	10011	3	1	-1	-1	0	10	2880	2400	211304	-1	-1	-1	243211304	2	1	480	99999	1	10	0	0	10	101	-1	1	0	0	-1	133	160	0	19950
211306	史诗的熔岩之盾	211006	0	4456457	1	10011	3	1	-1	-1	0	10	4320	3600	211306	-1	-1	-1	243211306	2	1	720	99999	1	10	0	0	10	102	-1	1	0	0	-1	409	491	0	61350
211308	史诗的卫士护盾	211008	0	4456457	1	10011	3	1	-1	-1	0	10	5760	4800	211308	-1	-1	-1	243211308	2	1	960	99999	1	10	0	0	10	103	-1	1	0	0	-1	1253	1504	0	187950
