INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
401430	10	2	2	0	120	200	-1	-1	1	5	2	10	5	1356	6	1823	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	20	6	20	100	105	0	0	12812	2	410	1	20	6	80	100	-1	-1	-1	-1	1	3
401501	1	2	2	0	48	20	-1	-1	-1	0	-1	0	5	156	6	208	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	11	6	30	150	105	0	0	519	2	510	9	11	6	50	100	-1	-1	-1	-1	1	0
401502	2	2	2	0	56	40	-1	-1	1	5	2	10	5	300	6	402	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	12	6	30	150	105	0	0	1202	2	510	9	12	6	50	100	-1	-1	-1	-1	1	0
401503	3	2	2	0	64	60	-1	-1	1	5	2	10	5	475	6	640	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	13	6	30	150	105	0	0	2499	2	510	9	13	6	50	100	-1	-1	-1	-1	1	0
401504	4	2	2	0	72	80	-1	-1	1	5	2	10	5	714	6	961	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	14	6	30	150	105	0	0	3666	2	510	9	14	6	50	100	-1	-1	-1	-1	1	1
401505	5	2	2	0	80	100	-1	-1	1	5	2	10	5	985	6	1324	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	15	6	30	150	105	0	0	5473	2	510	9	15	6	50	100	-1	-1	-1	-1	1	1
401506	6	2	2	0	88	120	-1	-1	1	5	2	10	5	1285	6	1729	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	16	6	30	150	105	0	0	8293	2	510	9	16	6	50	100	-1	-1	-1	-1	1	2
401507	7	2	2	0	96	140	-1	-1	1	5	2	10	5	1620	6	2176	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	17	6	30	150	105	0	0	12812	2	510	9	17	6	50	100	-1	-1	-1	-1	1	3
401508	8	2	2	0	104	160	-1	-1	1	5	2	10	5	1921	6	2584	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	18	6	30	150	105	0	0	12812	2	510	9	18	6	50	100	-1	-1	-1	-1	1	3
401509	9	2	2	0	112	180	-1	-1	1	5	2	10	5	2406	6	3235	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	19	6	30	150	105	0	0	12812	2	510	9	19	6	50	100	-1	-1	-1	-1	1	3
401510	10	2	2	0	120	200	-1	-1	1	5	2	10	5	2712	6	3643	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	20	6	30	150	105	0	0	12812	2	510	9	20	6	50	100	-1	-1	-1	-1	1	3
401521	1	2	2	0	48	20	-1	-1	-1	0	-1	0	5	156	6	208	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	11	6	30	150	105	0	0	519	2	510	9	11	6	50	100	-1	-1	-1	-1	1	0
401522	2	2	2	0	56	40	-1	-1	1	5	2	10	5	300	6	402	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	12	6	30	150	105	0	0	1202	2	510	9	12	6	50	100	-1	-1	-1	-1	1	0
401523	3	2	2	0	64	60	-1	-1	1	5	2	10	5	475	6	640	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	13	6	30	150	105	0	0	2499	2	510	9	13	6	50	100	-1	-1	-1	-1	1	0
401524	4	2	2	0	72	80	-1	-1	1	5	2	10	5	714	6	961	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	14	6	30	150	105	0	0	3666	2	510	9	14	6	50	100	-1	-1	-1	-1	1	1
401525	5	2	2	0	80	100	-1	-1	1	5	2	10	5	985	6	1324	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	15	6	30	150	105	0	0	5473	2	510	9	15	6	50	100	-1	-1	-1	-1	1	1
401526	6	2	2	0	88	120	-1	-1	1	5	2	10	5	1285	6	1729	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	16	6	30	150	105	0	0	8293	2	510	9	16	6	50	100	-1	-1	-1	-1	1	2
401527	7	2	2	0	96	140	-1	-1	1	5	2	10	5	1620	6	2176	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	17	6	30	150	105	0	0	12812	2	510	9	17	6	50	100	-1	-1	-1	-1	1	3
401528	8	2	2	0	104	160	-1	-1	1	5	2	10	5	1921	6	2584	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	18	6	30	150	105	0	0	12812	2	510	9	18	6	50	100	-1	-1	-1	-1	1	3
401529	9	2	2	0	112	180	-1	-1	1	5	2	10	5	2406	6	3235	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	19	6	30	150	105	0	0	12812	2	510	9	19	6	50	100	-1	-1	-1	-1	1	3
401530	10	2	2	0	120	200	-1	-1	1	5	2	10	5	2712	6	3643	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	20	6	30	150	105	0	0	12812	2	510	9	20	6	50	100	-1	-1	-1	-1	1	3
404001	1	2	16	2	60	10	-1	-1	-1	0	-1	0	10	6	11	6	13	118	-1	0	15	-1	0	0	-1	0	0	-1	-1	-1	-1	10	1	2	10	50	13	0	0	890	3	2	2	1	2	50	60	-1	-1	-1	-1	1	0
404002	2	2	16	2	70	20	-1	-1	1	4	4	5	10	13	11	12	13	252	-1	0	15	-1	0	0	-1	0	0	-1	-1	-1	-1	10	2	2	10	50	13	0	0	1815	3	2	2	2	2	50	60	-1	-1	-1	-1	1	0
404003	3	2	16	2	80	30	-1	-1	1	8	4	11	10	22	11	21	13	459	-1	0	15	-1	0	0	-1	0	0	-1	-1	-1	-1	10	3	2	10	50	13	0	0	3760	3	2	2	3	2	50	60	-1	-1	-1	-1	1	0
404004	4	2	16	2	90	40	-1	-1	1	155	4	234	10	37	11	35	13	825	-1	0	15	-1	0	0	-1	0	0	-1	-1	-1	-1	10	4	2	10	50	13	0	0	8040	3	2	2	4	2	50	60	-1	-1	-1	-1	1	1
404005	5	2	16	2	100	50	-1	-1	1	270	4	394	10	55	11	52	13	1370	-1	0	15	-1	0	0	-1	0	0	-1	-1	-1	-1	10	5	2	10	50	13	0	0	12850	3	2	2	5	2	50	60	-1	-1	-1	-1	1	1
404006	6	2	16	2	110	60	-1	-1	1	409	4	551	10	76	11	72	13	2151	-1	0	15	-1	0	0	-1	0	0	-1	-1	-1	-1	10	6	2	10	50	13	0	0	18185	3	2	2	6	2	50	60	-1	-1	-1	-1	1	2
404007	7	2	16	2	120	70	-1	-1	1	590	4	768	10	102	11	96	13	3226	-1	0	15	-1	0	0	-1	0	0	-1	-1	-1	-1	10	7	2	10	50	13	0	0	24050	3	2	2	7	2	50	60	-1	-1	-1	-1	1	3
404008	8	2	16	2	130	80	-1	-1	1	810	4	1029	10	125	11	119	13	4403	-1	0	15	-1	0	0	-1	0	0	-1	-1	-1	-1	10	8	2	10	50	13	0	0	30445	3	2	2	8	2	50	60	-1	-1	-1	-1	1	3
404009	9	2	16	2	140	90	-1	-1	1	985	4	1245	10	165	11	156	13	6687	-1	0	15	-1	0	0	-1	0	0	-1	-1	-1	-1	10	9	2	10	50	13	0	0	37375	3	2	2	9	2	50	60	-1	-1	-1	-1	1	3
404010	10	2	16	2	150	100	-1	-1	1	1075	4	1380	10	190	11	180	13	8364	-1	0	15	-1	0	0	-1	0	0	-1	-1	-1	-1	10	10	2	10	50	13	0	0	44840	3	2	2	10	2	50	60	-1	-1	-1	-1	1	3
404101	1	2	16	2	60	10	-1	-1	-1	0	-1	0	10	9	11	9	13	177	-1	0	15	-1	0	0	-1	0	0	13	-1	-1	-1	11	1	3	12	60	13	0	0	1815	3	2	2	1	3	50	80	-1	-1	-1	-1	1	0
404102	2	2	16	2	70	20	-1	-1	1	4	4	5	10	19	11	18	13	378	-1	0	15	-1	0	0	-1	0	0	13	-1	-1	-1	11	2	3	12	60	13	0	0	2770	3	2	2	2	3	50	80	-1	-1	-1	-1	1	0
404103	3	2	16	2	80	30	-1	-1	1	8	4	11	10	34	11	32	13	688	-1	0	15	-1	0	0	-1	0	0	13	-1	-1	-1	11	3	3	12	60	13	0	0	5835	3	2	2	3	3	50	80	-1	-1	-1	-1	1	0
404104	4	2	16	2	90	40	-1	-1	1	159	4	238	10	55	11	52	13	1237	-1	0	15	-1	0	0	-1	0	0	13	-1	-1	-1	11	4	3	12	60	13	0	0	8730	3	2	2	4	3	50	80	-1	-1	-1	-1	1	1
404105	5	2	16	2	100	50	-1	-1	1	276	4	399	10	82	11	78	13	2055	-1	0	15	-1	0	0	-1	0	0	13	-1	-1	-1	11	5	3	12	60	13	0	0	13615	3	2	2	5	3	50	80	-1	-1	-1	-1	1	1
404106	6	2	16	2	110	60	-1	-1	1	418	4	561	10	115	11	109	13	3226	-1	0	15	-1	0	0	-1	0	0	13	-1	-1	-1	11	6	3	12	60	13	0	0	19030	3	2	2	6	3	50	80	-1	-1	-1	-1	1	2
404107	7	2	16	2	120	70	-1	-1	1	599	4	778	10	152	11	144	13	4839	-1	0	15	-1	0	0	-1	0	0	13	-1	-1	-1	11	7	3	12	60	13	0	0	24975	3	2	2	7	3	50	80	-1	-1	-1	-1	1	3
404108	8	2	16	2	130	80	-1	-1	1	820	4	1039	10	188	11	178	13	6605	-1	0	15	-1	0	0	-1	0	0	13	-1	-1	-1	11	8	3	12	60	13	0	0	61400	3	2	2	8	3	50	80	-1	-1	-1	-1	1	3
404109	9	2	16	2	140	90	-1	-1	1	994	4	1255	10	248	11	235	13	10030	-1	0	15	-1	0	0	-1	0	0	13	-1	-1	-1	11	9	3	12	60	13	0	0	61400	3	2	2	9	3	50	80	-1	-1	-1	-1	1	3
404110	10	2	16	2	150	100	-1	-1	1	1084	4	1390	10	286	11	271	13	12547	-1	0	15	-1	0	0	-1	0	0	13	-1	-1	-1	11	10	3	12	60	13	0	0	61400	3	2	2	10	3	50	80	-1	-1	-1	-1	1	3
404201	1	2	16	2	60	10	-1	-1	-1	0	-1	0	10	12	11	12	13	237	-1	0	15	-1	0	0	-1	0	0	13	110	-1	-1	12	1	4	14	70	13	0	0	2380	3	2	2	1	4	60	90	-1	-1	-1	-1	1	0
404202	2	2	16	2	70	20	-1	-1	1	5	4	6	10	26	11	24	13	504	-1	0	15	-1	0	0	-1	0	0	13	110	-1	-1	12	2	4	14	70	13	0	0	3760	3	2	2	2	4	60	90	-1	-1	-1	-1	1	0
404203	3	2	16	2	80	30	-1	-1	1	9	4	13	10	45	11	43	13	917	-1	0	15	-1	0	0	-1	0	0	13	110	-1	-1	12	3	4	14	70	13	0	0	6265	3	2	2	3	4	60	90	-1	-1	-1	-1	1	0
404204	4	2	16	2	90	40	-1	-1	1	163	4	241	10	74	11	70	13	1649	-1	0	15	-1	0	0	-1	0	0	13	110	-1	-1	12	4	4	14	70	13	0	0	9195	3	2	2	4	4	60	90	-1	-1	-1	-1	1	1
404205	5	2	16	2	100	50	-1	-1	1	280	4	403	10	110	11	104	13	2741	-1	0	15	-1	0	0	-1	0	0	13	110	-1	-1	12	5	4	14	70	13	0	0	18185	3	2	2	5	4	60	90	-1	-1	-1	-1	1	1
404206	6	2	16	2	110	60	-1	-1	1	426	4	573	10	153	11	145	13	4301	-1	0	15	-1	0	0	-1	0	0	13	110	-1	-1	12	6	4	14	70	13	0	0	37375	3	2	2	6	4	60	90	-1	-1	-1	-1	1	2
404207	7	2	16	2	120	70	-1	-1	1	608	4	789	10	203	11	193	13	6452	-1	0	15	-1	0	0	-1	0	0	13	110	-1	-1	12	7	4	14	70	13	0	0	61400	3	2	2	7	4	60	90	-1	-1	-1	-1	1	3
404208	8	2	16	2	130	80	-1	-1	1	829	4	1050	10	251	11	238	13	8807	-1	0	15	-1	0	0	-1	0	0	13	110	-1	-1	12	8	4	14	70	13	0	0	112350	3	2	2	8	4	60	90	-1	-1	-1	-1	1	3
404209	9	2	16	2	140	90	-1	-1	1	1003	4	1265	10	330	11	313	13	13373	-1	0	15	-1	0	0	-1	0	0	13	110	-1	-1	12	9	4	14	70	13	0	0	112350	3	2	2	9	4	60	90	-1	-1	-1	-1	1	3
404210	10	2	16	2	150	100	-1	-1	1	1093	4	1400	10	381	11	361	13	16729	-1	0	15	-1	0	0	-1	0	0	13	110	-1	-1	12	10	4	14	70	13	0	0	112350	3	2	2	10	4	60	90	-1	-1	-1	-1	1	3
404301	1	2	16	2	60	10	-1	-1	-1	0	-1	0	10	24	11	23	13	473	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	1	5	16	80	13	0	0	2770	3	310	2	1	5	10	30	-1	-1	-1	-1	1	0
404302	2	2	16	2	70	20	-1	-1	1	5	4	6	10	52	11	49	13	1008	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	2	5	16	80	13	0	0	4780	3	310	2	2	5	20	40	-1	-1	-1	-1	1	0
404303	3	2	16	2	80	30	-1	-1	1	9	4	14	10	90	11	85	13	1834	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	3	5	16	80	13	0	0	6480	3	310	2	3	5	30	50	-1	162303	404403	-1	1	0
404304	4	2	16	2	90	40	-1	-1	1	166	4	245	10	148	11	140	13	3298	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	4	5	16	80	13	0	0	11845	3	310	2	4	5	40	60	-1	162304	404404	-1	1	1
404305	5	2	16	2	100	50	-1	-1	1	285	4	408	10	220	11	208	13	5481	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	5	5	16	80	13	0	0	22530	3	310	2	5	5	50	70	-1	162305	404405	-1	1	1
404306	6	2	16	2	110	60	-1	-1	1	433	4	580	10	306	11	290	13	8603	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	6	5	16	80	13	0	0	45620	3	310	2	6	5	60	80	-1	162306	404406	-1	1	2
404307	7	2	16	2	120	70	-1	-1	1	614	4	795	10	407	11	385	13	12904	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	7	5	16	80	13	0	0	97775	3	310	2	7	5	70	90	-1	162307	404407	-1	1	3
404308	8	2	16	2	130	80	-1	-1	1	835	4	1056	10	502	11	475	13	17614	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	8	5	16	80	13	0	0	256250	3	310	2	8	5	80	100	-1	162308	404408	-1	1	3
404309	9	2	16	2	140	90	-1	-1	1	1009	4	1273	10	660	11	625	13	26746	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	9	5	16	80	13	0	0	256250	3	310	2	9	5	80	100	-1	162309	404409	-1	1	3
404310	10	2	16	2	150	100	-1	-1	1	1099	4	1408	10	762	11	722	13	33457	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	10	5	16	80	13	0	0	256250	3	310	2	10	5	80	100	-1	162310	404410	-1	1	3
404321	1	2	16	2	60	10	-1	-1	-1	0	-1	0	10	24	11	23	13	473	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	1	5	16	80	13	0	0	2770	3	310	2	1	5	10	30	-1	-1	-1	-1	1	0
404322	2	2	16	2	70	20	-1	-1	1	5	4	6	10	52	11	49	13	1008	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	2	5	16	80	13	0	0	4780	3	310	2	2	5	20	40	-1	-1	-1	-1	1	0
404323	3	2	16	2	80	30	-1	-1	1	9	4	14	10	90	11	85	13	1834	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	3	5	16	80	13	0	0	6480	3	310	2	3	5	30	50	-1	162303	404403	-1	1	0
404324	4	2	16	2	90	40	-1	-1	1	166	4	245	10	148	11	140	13	3298	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	4	5	16	80	13	0	0	11845	3	310	2	4	5	40	60	-1	162304	404404	-1	1	1
404325	5	2	16	2	100	50	-1	-1	1	285	4	408	10	220	11	208	13	5481	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	5	5	16	80	13	0	0	22530	3	310	2	5	5	50	70	-1	162305	404405	-1	1	1
404326	6	2	16	2	110	60	-1	-1	1	433	4	580	10	306	11	290	13	8603	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	6	5	16	80	13	0	0	45620	3	310	2	6	5	60	80	-1	162306	404406	-1	1	2
404327	7	2	16	2	120	70	-1	-1	1	614	4	795	10	407	11	385	13	12904	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	7	5	16	80	13	0	0	97775	3	310	2	7	5	70	90	-1	162307	404407	-1	1	3
404328	8	2	16	2	130	80	-1	-1	1	835	4	1056	10	502	11	475	13	17614	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	8	5	16	80	13	0	0	256250	3	310	2	8	5	80	100	-1	162308	404408	-1	1	3
404329	9	2	16	2	140	90	-1	-1	1	1009	4	1273	10	660	11	625	13	26746	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	9	5	16	80	13	0	0	256250	3	310	2	9	5	80	100	-1	162309	404409	-1	1	3
404330	10	2	16	2	150	100	-1	-1	1	1099	4	1408	10	762	11	722	13	33457	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	10	5	16	80	13	0	0	256250	3	310	2	10	5	80	100	-1	162310	404410	-1	1	3
404401	1	2	16	2	60	10	1201	1	-1	0	-1	0	10	29	11	27	13	562	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	1	6	20	100	13	0	0	3760	3	410	2	1	5	10	40	-1	-1	-1	-1	1	0
404402	2	2	16	2	70	20	1202	1	1	5	4	6	10	61	11	58	13	1197	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	2	6	20	100	13	0	0	5835	3	410	2	2	5	20	50	-1	-1	-1	-1	1	0
404403	3	2	16	2	80	30	1203	1	1	5	4	6	10	107	11	101	13	2178	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	3	6	20	100	13	0	0	8730	3	410	2	3	5	30	60	-1	162403	404304	-1	1	0
404404	4	2	16	2	90	40	1204	1	1	170	4	250	10	175	11	166	13	3917	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	4	6	20	100	13	0	0	16255	3	410	2	4	5	40	70	-1	162404	404305	-1	1	1
404405	5	2	16	2	100	50	1205	1	1	289	4	414	10	261	11	247	13	6509	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	5	6	20	100	13	0	0	31785	3	410	2	5	5	50	80	-1	162405	404306	-1	1	1
404406	6	2	16	2	110	60	1206	1	1	433	4	580	10	363	11	344	13	10216	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	6	6	20	100	13	0	0	66330	3	410	2	6	5	60	90	-1	162406	404307	-1	1	2
404407	7	2	16	2	120	70	1207	1	1	614	4	795	10	483	11	457	13	15324	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	7	6	20	100	13	0	0	147590	3	410	2	7	5	70	100	-1	162407	404308	-1	1	3
404408	8	2	16	2	130	80	1208	1	1	835	4	1056	10	596	11	565	13	20916	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	8	6	20	100	13	0	0	256250	3	410	2	8	5	80	100	-1	162408	404309	-1	1	3
404409	9	2	16	2	140	90	1209	1	1	1009	4	1273	10	784	11	743	13	31761	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	9	6	20	100	13	0	0	256250	3	410	2	9	5	80	100	-1	162409	404310	-1	1	3
404410	10	2	16	2	150	100	1210	1	1	1099	4	1408	10	904	11	857	13	39731	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	10	6	20	100	13	0	0	256250	3	410	2	10	5	80	100	-1	-1	-1	-1	1	3
404421	1	2	16	2	60	10	1201	1	-1	0	-1	0	10	29	11	27	13	562	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	1	6	20	100	13	0	0	3760	3	410	2	1	5	10	40	-1	-1	-1	-1	1	0
404422	2	2	16	2	70	20	1202	1	1	5	4	6	10	61	11	58	13	1197	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	2	6	20	100	13	0	0	5835	3	410	2	2	5	20	50	-1	-1	-1	-1	1	0
404423	3	2	16	2	80	30	1203	1	1	5	4	6	10	107	11	101	13	2178	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	3	6	20	100	13	0	0	8730	3	410	2	3	5	30	60	-1	162403	404304	-1	1	0
404424	4	2	16	2	90	40	1204	1	1	170	4	250	10	175	11	166	13	3917	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	4	6	20	100	13	0	0	16255	3	410	2	4	5	40	70	-1	162404	404305	-1	1	1
404425	5	2	16	2	100	50	1205	1	1	289	4	414	10	261	11	247	13	6509	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	5	6	20	100	13	0	0	31785	3	410	2	5	5	50	80	-1	162405	404306	-1	1	1
404426	6	2	16	2	110	60	1206	1	1	433	4	580	10	363	11	344	13	10216	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	6	6	20	100	13	0	0	66330	3	410	2	6	5	60	90	-1	162406	404307	-1	1	2
404427	7	2	16	2	120	70	1207	1	1	614	4	795	10	483	11	457	13	15324	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	7	6	20	100	13	0	0	147590	3	410	2	7	5	70	100	-1	162407	404308	-1	1	3
404428	8	2	16	2	130	80	1208	1	1	835	4	1056	10	596	11	565	13	20916	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	8	6	20	100	13	0	0	256250	3	410	2	8	5	80	100	-1	162408	404309	-1	1	3
404429	9	2	16	2	140	90	1209	1	1	1009	4	1273	10	784	11	743	13	31761	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	9	6	20	100	13	0	0	256250	3	410	2	9	5	80	100	-1	162409	404310	-1	1	3
404430	10	2	16	2	150	100	1210	1	1	1099	4	1408	10	904	11	857	13	39731	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	10	6	20	100	13	0	0	256250	3	410	2	10	5	80	100	-1	-1	-1	-1	1	3
404501	1	2	16	2	60	10	1251	1	-1	0	-1	0	10	56	11	53	13	1123	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	1	6	30	150	13	0	0	10380	3	510	10	1	5	50	100	-1	-1	-1	-1	1	0
404502	2	2	16	2	70	20	1252	1	1	5	4	6	10	121	11	115	13	2393	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	2	6	30	150	13	0	0	24050	3	510	10	2	5	50	100	-1	-1	-1	-1	1	0
404503	3	2	16	2	80	30	1253	1	1	5	4	6	10	213	11	201	13	4355	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	3	6	30	150	13	0	0	49985	3	510	10	3	5	50	100	-1	162503	404504	-1	1	0
404504	4	2	16	2	90	40	1254	1	1	170	4	250	10	350	11	331	13	7833	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	4	6	30	150	13	0	0	73325	3	510	10	4	5	50	100	-1	162504	404505	-1	1	1
404505	5	2	16	2	100	50	1255	1	1	289	4	414	10	521	11	493	13	13016	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	5	6	30	150	13	0	0	109470	3	510	10	5	5	50	100	-1	162505	404506	-1	1	1
404506	6	2	16	2	110	60	1256	1	1	433	4	580	10	725	11	686	13	20431	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	6	6	30	150	13	0	0	165875	3	510	10	6	5	50	100	-1	162506	404507	-1	1	2
404507	7	2	16	2	120	70	1257	1	1	614	4	795	10	965	11	913	13	30646	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	7	6	30	150	13	0	0	256250	3	510	10	7	5	50	100	-1	162507	404508	-1	1	3
404508	8	2	16	2	130	80	1258	1	1	835	4	1056	10	1191	11	1130	13	41831	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	8	6	30	150	13	0	0	256250	3	510	10	8	5	50	100	-1	162508	404509	-1	1	3
404509	9	2	16	2	140	90	1259	1	1	1009	4	1273	10	1566	11	1485	13	63521	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	9	6	30	150	13	0	0	256250	3	510	10	9	5	50	100	-1	162509	404510	-1	1	3
404510	10	2	16	2	150	100	1260	1	1	1099	4	1408	10	1806	11	1713	13	79461	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	10	6	30	150	13	0	0	256250	3	510	10	10	5	50	100	-1	-1	-1	-1	1	3
404521	1	2	16	2	60	10	1251	1	-1	0	-1	0	10	56	11	53	13	1123	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	1	6	30	150	13	0	0	10380	3	510	10	1	5	50	100	-1	-1	-1	-1	1	0
404522	2	2	16	2	70	20	1252	1	1	5	4	6	10	121	11	115	13	2393	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	2	6	30	150	13	0	0	24050	3	510	10	2	5	50	100	-1	-1	-1	-1	1	0
404523	3	2	16	2	80	30	1253	1	1	5	4	6	10	213	11	201	13	4355	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	3	6	30	150	13	0	0	49985	3	510	10	3	5	50	100	-1	162503	404504	-1	1	0
404524	4	2	16	2	90	40	1254	1	1	170	4	250	10	350	11	331	13	7833	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	4	6	30	150	13	0	0	73325	3	510	10	4	5	50	100	-1	162504	404505	-1	1	1
404525	5	2	16	2	100	50	1255	1	1	289	4	414	10	521	11	493	13	13016	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	5	6	30	150	13	0	0	109470	3	510	10	5	5	50	100	-1	162505	404506	-1	1	1
404526	6	2	16	2	110	60	1256	1	1	433	4	580	10	725	11	686	13	20431	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	6	6	30	150	13	0	0	165875	3	510	10	6	5	50	100	-1	162506	404507	-1	1	2
404527	7	2	16	2	120	70	1257	1	1	614	4	795	10	965	11	913	13	30646	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	7	6	30	150	13	0	0	256250	3	510	10	7	5	50	100	-1	162507	404508	-1	1	3
404528	8	2	16	2	130	80	1258	1	1	835	4	1056	10	1191	11	1130	13	41831	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	8	6	30	150	13	0	0	256250	3	510	10	8	5	50	100	-1	162508	404509	-1	1	3
404529	9	2	16	2	140	90	1259	1	1	1009	4	1273	10	1566	11	1485	13	63521	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	9	6	30	150	13	0	0	256250	3	510	10	9	5	50	100	-1	162509	404510	-1	1	3
404530	10	2	16	2	150	100	1260	1	1	1099	4	1408	10	1806	11	1713	13	79461	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	10	6	30	150	13	0	0	256250	3	510	10	10	5	50	100	-1	-1	-1	-1	1	3
406001	1	2	64	0	30	10	-1	-1	-1	0	-1	0	5	6	6	8	10	3	11	3	15	-1	0	0	-1	0	0	-1	-1	-1	-1	10	21	2	10	50	105	0	0	44	4	2	2	21	2	50	60	-1	-1	-1	-1	1	0
406002	2	2	64	0	35	20	-1	-1	1	1	4	3	5	12	6	16	10	6	11	6	15	-1	0	0	-1	0	0	-1	-1	-1	-1	10	22	2	10	50	105	0	0	90	4	2	2	22	2	50	60	-1	-1	-1	-1	1	0
