INT	STRING	INT	INT	INT	FLOAT	INT	FLOAT	FLOAT	FLOAT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	FLOAT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	STRING	STRING
90028	世界践踏者·火龙王	2100	4	400	1	1	3	10	30	-1	-1	0	2000	0	8000		0	300000	0	40050	1	-1	-1	-1	-1	200	1	2000000	-1	0			1	0	0	-1	0	-1	-1		
90029	世界践踏者·火龙王	2100	4	400	1	1	3	10	30	-1	-1	0	2000	0	8000		0	300000	0	40050	1	-1	-1	-1	-1	200	1	2000000	-1	0			1	0	0	-1	0	-1	-1		
99000	基地守卫者	50	0	400	1	0	0	7	8	-1	-1	0	2000	0	8000		0	300000	0	-1	1	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
99001	守城神兽	5000	0	20	1	0	0	8	9	-1	-1	0	2000	0	-1		0	300000	0	-1	1	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
99002	守城光塔	5001	0	20	1	0	0	7	9	-1	-1	0	2000	0	-1		0	300000	0	-1	1	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
99003	守城光塔	5001	0	20	1	0	0	7	9	-1	-1	0	2000	0	-1		0	300000	0	-1	1	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
99004	城战黄旗	0	0	1	-1	0	0	1	1	-1	-1	0	2000	0	8000		0	200002	0	5	0	-1	-1	-1	0	0	0	0	-1	0			1	0	0	-1	0	-1	-1		
99005	城战蓝旗	0	0	1	-1	0	0	1	1	-1	-1	0	2000	0	8000		0	200002	0	5	0	-1	-1	-1	0	0	0	0	-1	0			1	0	0	-1	0	-1	-1		
99006	城战绿旗	0	0	1	-1	0	0	1	1	-1	-1	0	2000	0	8000		0	200002	0	5	0	-1	-1	-1	0	0	0	0	-1	0			1	0	0	-1	0	-1	-1		
99007	基地守卫者	50	0	400	1	0	0	7	8	-1	-1	0	2000	0	-1		0	300000	0	-1	1	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
99008	基地守卫者	50	0	400	1	0	0	7	8	-1	-1	0	2000	0	-1		0	300000	0	-1	1	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
99009	守城神兽	5000	0	20	1	0	0	8	9	-1	-1	0	2000	0	-1		0	300000	0	-1	1	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
99010	守城神兽	5000	0	20	1	0	0	8	9	-1	-1	0	2000	0	-1		0	300000	0	-1	1	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
99011	守城神兽	5000	0	20	1	0	0	8	9	-1	-1	0	2000	0	-1		0	300000	0	-1	1	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
100000	瓢虫怪（召唤）	100000	0	1	1	1	3	10	30	-1	-1	0	2000	0	8000		0	210000	0	-1	1	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
100010	瓢虫怪（召唤）	100001	0	1	1	1	3	10	30	-1	-1	0	2000	0	8000		0	210000	0	-1	1	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
100100	瓢虫怪（召唤）	100002	0	1	1	1	3	10	30	-1	-1	0	2000	0	8000		0	210000	0	-1	1	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
100110	瓢虫怪（召唤）	100004	0	1	1	1	3	10	30	-1	-1	0	2000	0	8000		0	210000	0	-1	1	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
101000	瓢虫怪（召唤）	100003	0	1	1	1	3	10	30	-1	-1	0	2000	0	8000		0	210000	0	-1	1	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
101010	瓢虫怪（召唤）	100005	0	1	1	1	3	10	30	-1	-1	0	2000	0	8000		0	210000	0	-1	1	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
101100	瓢虫怪（召唤）	100006	0	1	1	1	3	10	30	-1	-1	0	2000	0	8000		0	210000	0	-1	1	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
101110	瓢虫怪（召唤）	100007	0	1	1	1	3	10	30	-1	-1	0	2000	0	8000		0	210000	0	-1	1	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
110000	霜雪巨人王（召唤）	100008	0	1	1	1	3	10	30	-1	-1	0	2000	0	8000		0	210000	0	-1	1	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
110010	霜雪巨人王（召唤）	100009	0	1	1	1	3	10	30	-1	-1	0	2000	0	8000		0	210000	0	-1	1	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
110110	霜雪巨人王（召唤）	100010	0	1	1	1	3	10	30	-1	-1	0	2000	0	8000		0	210000	0	-1	1	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
111010	霜雪巨人王（召唤）	100011	0	1	1	1	3	10	30	-1	-1	0	2000	0	8000		0	210000	0	-1	1	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
120000	暗影战士（召唤）	100012	0	1	1	1	3	10	30	-1	-1	0	2000	0	8000		0	210000	0	-1	1	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
121000	暗影战士（召唤）	100013	0	1	1	1	3	10	30	-1	-1	0	2000	0	8000		0	210000	0	-1	1	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
121010	暗影战士（召唤）	100014	0	1	1	1	3	10	30	-1	-1	0	2000	0	8000		0	210000	0	-1	1	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
121100	暗影战士（召唤）	100015	0	1	1	1	3	10	30	-1	-1	0	2000	0	8000		0	210000	0	-1	1	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
130000	黑暗骑士（召唤）	100016	0	1	1	1	3	10	30	-1	-1	0	2000	0	8000		0	210000	0	-1	1	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
130100	黑暗骑士（召唤）	100017	0	1	1	1	3	10	30	-1	-1	0	2000	0	8000		0	210000	0	-1	1	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
130110	黑暗骑士（召唤）	100018	0	1	1	1	3	10	30	-1	-1	0	2000	0	8000		0	210000	0	-1	1	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
131100	黑暗骑士（召唤）	100019	0	1	1	1	3	10	30	-1	-1	0	2000	0	8000		0	210000	0	-1	1	-1	-1	-1	-1	100	0	0	-1	0			1	0	0	-1	0	-1	-1		
200000	古域蜘蛛	0	0	130	1	1	3	6	10	-1	-1	0	2000	1	8000		254	200000	0	-1	1	-1	-1	-1	-1	500	0	0	200000	0			1	0	0	-1	0	-1	-1		
200001	古域甲虫兽	0	0	135	1	1	3	6	10	-1	-1	0	2000	1	8000		270	200000	0	-1	1	-1	-1	-1	-1	500	0	0	200000	0			1	0	0	-1	0	-1	-1		
200002	古域地精	0	0	140	1	1	3	6	10	-1	-1	0	2000	1	8000		286	200000	0	-1	1	-1	-1	-1	-1	500	0	0	200000	0			1	0	0	-1	0	-1	-1		
200003	古域骨兵	0	0	145	1	1	3	6	10	-1	-1	0	2000	1	8000		303	200000	0	-1	1	-1	-1	-1	-1	500	0	0	200000	0			1	0	0	-1	0	-1	-1		
200004	古域偷猎者	0	0	150	1	1	3	6	10	-1	-1	0	2000	1	8000		320	200000	0	-1	1	-1	-1	-1	-1	500	0	0	200000	0			1	0	0	-1	0	-1	-1		
200005	古域半兽人	0	0	150	1	1	3	6	10	-1	-1	0	2000	1	8000		320	200000	0	-1	1	-1	-1	-1	-1	500	0	0	200000	0			1	0	0	-1	0	-1	-1		
200010	古域猎犬怪	0	0	150	1	1	3	6	10	-1	-1	0	2000	1	8000		320	200000	0	-1	1	-1	-1	-1	-1	500	0	0	200000	0			1	0	0	-1	0	-1	-1		
200011	古域雪魔虫	0	0	160	1	1	3	6	10	-1	-1	0	2000	1	8000		356	200000	0	-1	1	-1	-1	-1	-1	500	0	0	200000	0			1	0	0	-1	0	-1	-1		
200012	古域黑巫师	3	0	170	1	1	3	6	10	-1	-1	0	2000	1	8000		394	200001	0	-1	1	-1	-1	-1	-1	500	0	0	200000	0			1	0	0	-1	0	-1	-1		
200013	古域蓝魔巨人	0	0	180	1	1	3	6	10	-1	-1	0	2000	1	8000		434	200000	0	-1	1	-1	-1	-1	-1	500	0	0	200000	0			1	0	0	-1	0	-1	-1		
200014	古域暗影战士	0	0	190	1	1	3	6	10	-1	-1	0	2000	1	8000		476	200000	0	-1	1	-1	-1	-1	-1	500	0	0	200000	0			1	0	0	-1	0	-1	-1		
200015	古域霜雪巨人王	0	0	200	1	1	3	6	10	-1	-1	0	2000	1	8000		520	200000	0	-1	1	-1	-1	-1	-1	500	0	0	200000	0			1	0	0	-1	0	-1	-1		
200020	古域毒魔虫	0	0	200	1	1	3	6	10	-1	-1	0	2000	1	8000		520	200000	0	-1	1	-1	-1	-1	-1	500	0	0	200000	0			1	0	0	-1	0	-1	-1		
200021	古域盗贼弓手	0	0	210	1	1	3	6	10	-1	-1	0	2000	1	8000		566	200000	0	-1	1	-1	-1	-1	-1	500	0	0	200000	0			1	0	0	-1	0	-1	-1		
200022	古域幽灵	0	0	220	1	1	3	6	10	-1	-1	0	2000	1	8000		614	200000	0	-1	1	-1	-1	-1	-1	500	0	0	200000	0			1	0	0	-1	0	-1	-1		
200023	古域毒犀牛兽	0	0	230	1	1	3	6	10	-1	-1	0	2000	1	8000		664	200000	0	-1	1	-1	-1	-1	-1	500	0	0	200000	0			1	0	0	-1	0	-1	-1		
200024	古域独眼巨人	0	0	240	1	1	3	6	10	-1	-1	0	2000	1	8000		716	200000	0	-1	1	-1	-1	-1	-1	500	0	0	200000	0			1	0	0	-1	0	-1	-1		
200025	古域地狱蜘蛛	0	0	250	1	1	3	6	10	-1	-1	0	2000	1	8000		770	200000	0	-1	1	-1	-1	-1	-1	500	0	0	200000	0			1	0	0	-1	0	-1	-1		
200030	古域骨兵剑士	0	0	250	1	1	3	6	10	-1	-1	0	2000	1	8000		770	200000	0	-1	1	-1	-1	-1	-1	500	0	0	200000	0			1	0	0	-1	0	-1	-1		
200031	古域死灵巫师	3	0	260	1	1	3	6	10	-1	-1	0	2000	1	8000		826	200001	0	-1	1	-1	-1	-1	-1	500	0	0	200000	0			1	0	0	-1	0	-1	-1		
200032	古域暗黑骑士	0	0	270	1	1	3	6	10	-1	-1	0	2000	1	8000		884	200000	0	-1	1	-1	-1	-1	-1	500	0	0	200000	0			1	0	0	-1	0	-1	-1		
200033	古域银甲魔	0	0	280	1	1	3	6	10	-1	-1	0	2000	1	8000		944	200000	0	-1	1	-1	-1	-1	-1	500	0	0	200000	0			1	0	0	-1	0	-1	-1		
200034	古域牛骨怪	0	0	290	1	1	3	6	10	-1	-1	0	2000	1	8000		1006	200000	0	-1	1	-1	-1	-1	-1	500	0	0	200000	0			1	0	0	-1	0	-1	-1		
200035	古域恶魔	0	0	300	1	1	3	6	10	-1	-1	0	2000	1	8000		1070	200000	0	-1	1	-1	-1	-1	-1	500	0	0	200000	0			1	0	0	-1	0	-1	-1		
200040	古域黑暗骑士	0	0	300	1	1	3	6	10	-1	-1	0	2000	1	8000		1070	200000	0	-1	1	-1	-1	-1	-1	500	0	0	200000	0			1	0	0	-1	0	-1	-1		
200041	古域海怪	0	0	310	1	1	3	6	10	-1	-1	0	2000	1	8000		1136	200000	0	-1	1	-1	-1	-1	-1	500	0	0	200000	0			1	0	0	-1	0	-1	-1		
200042	古域巨斧妖魔	36	0	320	1	1	3	6	10	-1	-1	0	2000	1	8000		1204	200000	0	-1	1	-1	-1	-1	-1	500	0	0	200000	0			1	0	0	-1	0	-1	-1		
200043	古域美人鱼	0	0	330	1	1	3	6	10	-1	-1	0	2000	1	8000		1274	200000	0	-1	1	-1	-1	-1	-1	500	0	0	200000	0			1	0	0	-1	0	-1	-1		
200044	古域持弓海妖	38	0	340	1	1	3	6	10	-1	-1	0	2000	1	8000		1346	200000	0	-1	1	-1	-1	-1	-1	500	0	0	200000	0			1	0	0	-1	0	-1	-1		
200045	古域巨蜥巫师	35	0	350	1	1	3	6	10	-1	-1	0	2000	1	8000		1420	200000	0	-1	1	-1	-1	-1	-1	500	0	0	200000	0			1	0	0	-1	0	-1	-1		
200050	古域黑暗骑士	0	0	350	1	1	3	6	10	-1	-1	0	2000	1	8000		1420	200000	0	-1	1	-1	-1	-1	-1	500	0	0	200000	0			1	0	0	-1	0	-1	-1		
200051	古域海怪	0	0	360	1	1	3	6	10	-1	-1	0	2000	1	8000		1496	200000	0	-1	1	-1	-1	-1	-1	500	0	0	200000	0			1	0	0	-1	0	-1	-1		
200052	古域巨斧妖魔	36	0	370	1	1	3	6	10	-1	-1	0	2000	1	8000		1574	200000	0	-1	1	-1	-1	-1	-1	500	0	0	200000	0			1	0	0	-1	0	-1	-1		
200053	古域美人鱼	0	0	380	1	1	3	6	10	-1	-1	0	2000	1	8000		1654	200000	0	-1	1	-1	-1	-1	-1	500	0	0	200000	0			1	0	0	-1	0	-1	-1		
200054	古域持弓海妖	38	0	390	1	1	3	6	10	-1	-1	0	2000	1	8000		1736	200000	0	-1	1	-1	-1	-1	-1	500	0	0	200000	0			1	0	0	-1	0	-1	-1		
200055	古域巨蜥巫师	35	0	400	1	1	3	6	10	-1	-1	0	2000	1	8000		1820	200000	0	-1	1	-1	-1	-1	-1	500	0	0	200000	0			1	0	0	-1	0	-1	-1		
200100	巨大型蜘蛛	0	0	132	1	1	1	7	20	-1	-1	0	2000	1	30000		520	200000	0	-1	1	-1	-1	-1	-1	400	0	0	200000	0			1	0	0	-1	0	-1	-1		
200101	巨大型甲虫兽	0	0	137	1	1	1	7	20	-1	-1	0	2000	1	30000		552	200000	0	-1	1	-1	-1	-1	-1	400	0	0	200000	0			1	0	0	-1	0	-1	-1		
200102	巨大型地精	0	0	142	1	1	1	7	20	-1	-1	0	2000	1	30000		584	200000	0	-1	1	-1	-1	-1	-1	400	0	0	200000	0			1	0	0	-1	0	-1	-1		
200103	巨大型骨兵	0	0	147	1	1	1	7	20	-1	-1	0	2000	1	30000		618	200000	0	-1	1	-1	-1	-1	-1	400	0	0	200000	0			1	0	0	-1	0	-1	-1		
200104	巨大型偷猎者	0	0	152	1	1	1	7	20	-1	-1	0	2000	1	30000		654	200000	0	-1	1	-1	-1	-1	-1	400	0	0	200000	0			1	0	0	-1	0	-1	-1		
200105	巨大型半兽人	0	0	152	1	1	1	7	20	-1	-1	0	2000	1	30000		654	200000	0	-1	1	-1	-1	-1	-1	400	0	0	200000	0			1	0	0	-1	0	-1	-1		
200110	巨大型猎犬怪	0	0	152	1	1	1	7	20	-1	-1	0	2000	1	30000		654	200000	0	-1	1	-1	-1	-1	-1	400	0	0	200000	0			1	0	0	-1	0	-1	-1		
200111	巨大型雪魔虫	0	0	162	1	1	1	7	20	-1	-1	0	2000	1	30000		726	200000	0	-1	1	-1	-1	-1	-1	400	0	0	200000	0			1	0	0	-1	0	-1	-1		
200112	巨大型黑巫师	3	0	172	1	1	1	7	20	-1	-1	0	2000	1	30000		804	200001	0	-1	1	-1	-1	-1	-1	400	0	0	200000	0			1	0	0	-1	0	-1	-1		
200113	巨大型蓝魔巨人	0	0	182	1	1	1	7	20	-1	-1	0	2000	1	30000		884	200000	0	-1	1	-1	-1	-1	-1	400	0	0	200000	0			1	0	0	-1	0	-1	-1		
200114	巨大型暗影战士	0	0	192	1	1	1	7	20	-1	-1	0	2000	1	30000		968	200000	0	-1	1	-1	-1	-1	-1	400	0	0	200000	0			1	0	0	-1	0	-1	-1		
200115	巨大型霜雪巨人王	0	0	202	1	1	1	7	20	-1	-1	0	2000	1	30000		1058	200000	0	-1	1	-1	-1	-1	-1	400	0	0	200000	0			1	0	0	-1	0	-1	-1		
200120	巨大型毒魔虫	0	0	202	1	1	1	7	20	-1	-1	0	2000	1	30000		1058	200000	0	-1	1	-1	-1	-1	-1	400	0	0	200000	0			1	0	0	-1	0	-1	-1		
200121	巨大型盗贼弓手	0	0	212	1	1	1	7	20	-1	-1	0	2000	1	30000		1150	200000	0	-1	1	-1	-1	-1	-1	400	0	0	200000	0			1	0	0	-1	0	-1	-1		
200122	巨大型幽灵	0	0	222	1	1	1	7	20	-1	-1	0	2000	1	30000		1248	200000	0	-1	1	-1	-1	-1	-1	400	0	0	200000	0			1	0	0	-1	0	-1	-1		
200123	巨大型毒犀牛兽	0	0	232	1	1	1	7	20	-1	-1	0	2000	1	30000		1348	200000	0	-1	1	-1	-1	-1	-1	400	0	0	200000	0			1	0	0	-1	0	-1	-1		
200124	巨大型独眼巨人	0	0	242	1	1	1	7	20	-1	-1	0	2000	1	30000		1452	200000	0	-1	1	-1	-1	-1	-1	400	0	0	200000	0			1	0	0	-1	0	-1	-1		
200125	巨大型地狱蜘蛛	0	0	252	1	1	1	7	20	-1	-1	0	2000	1	30000		1562	200000	0	-1	1	-1	-1	-1	-1	400	0	0	200000	0			1	0	0	-1	0	-1	-1		
200130	巨大型骨兵剑士	0	0	252	1	1	1	7	20	-1	-1	0	2000	1	30000		1562	200000	0	-1	1	-1	-1	-1	-1	400	0	0	200000	0			1	0	0	-1	0	-1	-1		
200131	巨大型死灵巫师	3	0	262	1	1	1	7	20	-1	-1	0	2000	1	30000		1674	200001	0	-1	1	-1	-1	-1	-1	400	0	0	200000	0			1	0	0	-1	0	-1	-1		
200132	巨大型暗黑骑士	0	0	272	1	1	1	7	20	-1	-1	0	2000	1	30000		1792	200000	0	-1	1	-1	-1	-1	-1	400	0	0	200000	0			1	0	0	-1	0	-1	-1		
200133	巨大型银甲魔	0	0	282	1	1	1	7	20	-1	-1	0	2000	1	30000		1912	200000	0	-1	1	-1	-1	-1	-1	400	0	0	200000	0			1	0	0	-1	0	-1	-1		
200134	巨大型牛骨怪	0	0	292	1	1	1	7	20	-1	-1	0	2000	1	30000		2036	200000	0	-1	1	-1	-1	-1	-1	400	0	0	200000	0			1	0	0	-1	0	-1	-1		
200135	巨大型恶魔	0	0	302	1	1	1	7	20	-1	-1	0	2000	1	30000		2166	200000	0	-1	1	-1	-1	-1	-1	400	0	0	200000	0			1	0	0	-1	0	-1	-1		
200140	巨大型黑暗骑士	0	0	302	1	1	1	7	20	-1	-1	0	2000	1	30000		2166	200000	0	-1	1	-1	-1	-1	-1	400	0	0	200000	0			1	0	0	-1	0	-1	-1		
200141	巨大型海怪	0	0	312	1	1	1	7	20	-1	-1	0	2000	1	30000		2298	200000	0	-1	1	-1	-1	-1	-1	400	0	0	200000	0			1	0	0	-1	0	-1	-1		
200142	巨大型巨斧妖魔	36	0	322	1	1	1	7	20	-1	-1	0	2000	1	30000		2436	200000	0	-1	1	-1	-1	-1	-1	400	0	0	200000	0			1	0	0	-1	0	-1	-1		
200143	巨大型美人鱼	0	0	332	1	1	1	7	20	-1	-1	0	2000	1	30000		2576	200000	0	-1	1	-1	-1	-1	-1	400	0	0	200000	0			1	0	0	-1	0	-1	-1		
200144	巨大型持弓海妖	38	0	342	1	1	1	7	20	-1	-1	0	2000	1	30000		2720	200000	0	-1	1	-1	-1	-1	-1	400	0	0	200000	0			1	0	0	-1	0	-1	-1		
200145	巨大型巨蜥巫师	35	0	352	1	1	1	7	20	-1	-1	0	2000	1	30000		2870	200000	0	-1	1	-1	-1	-1	-1	400	0	0	200000	0			1	0	0	-1	0	-1	-1		
200150	巨大型黑暗骑士	0	0	352	1	1	1	7	20	-1	-1	0	2000	1	30000		2870	200000	0	-1	1	-1	-1	-1	-1	400	0	0	200000	0			1	0	0	-1	0	-1	-1		
200151	巨大型海怪	0	0	362	1	1	1	7	20	-1	-1	0	2000	1	30000		3022	200000	0	-1	1	-1	-1	-1	-1	400	0	0	200000	0			1	0	0	-1	0	-1	-1		
200152	巨大型巨斧妖魔	36	0	372	1	1	1	7	20	-1	-1	0	2000	1	30000		3180	200000	0	-1	1	-1	-1	-1	-1	400	0	0	200000	0			1	0	0	-1	0	-1	-1		
200153	巨大型美人鱼	0	0	382	1	1	1	7	20	-1	-1	0	2000	1	30000		3340	200000	0	-1	1	-1	-1	-1	-1	400	0	0	200000	0			1	0	0	-1	0	-1	-1		
200154	巨大型持弓海妖	38	0	392	1	1	1	7	20	-1	-1	0	2000	1	30000		3504	200000	0	-1	1	-1	-1	-1	-1	400	0	0	200000	0			1	0	0	-1	0	-1	-1		
200155	巨大型巨蜥巫师	35	0	402	1	1	1	7	20	-1	-1	0	2000	1	30000		3674	200000	0	-1	1	-1	-1	-1	-1	400	0	0	200000	0			1	0	0	-1	0	-1	-1		
201000	黑蜘蛛	0	0	80	1	0	0	8	40	-1	-1	0	2000	0	8000		20	200004	0	-1	1	-1	-1	-1	-1	500	1	2500	200000	0	77.3,42.1		1	0	0	-1	0	-1	-1		
201001	毒尾兽	0	0	90	1	0	0	8	40	-1	-1	0	2000	0	8000		20	200004	0	-1	1	-1	-1	-1	-1	500	1	2500	200000	0	77.3,42.1		1	0	0	-1	0	-1	-1		
201002	甲虫兽	0	0	100	1	0	0	8	40	-1	-1	0	2000	0	8000		20	200004	0	-1	1	-1	-1	-1	-1	500	1	2500	200000	0	77.3,42.1		1	0	0	-1	0	-1	-1		
201003	犀牛兽	0	0	80	1	0	0	8	40	-1	-1	0	2000	0	8000		20	200004	0	-1	1	-1	-1	-1	-1	500	1	2500	200000	0	77.3,42.1		1	0	0	-1	0	-1	-1		
201004	黑袍巫师	3	0	90	1	0	0	8	40	-1	-1	0	2000	0	8000		20	200004	0	-1	1	-1	-1	-1	-1	500	1	2500	200000	0	77.3,42.1		1	0	0	-1	0	-1	-1		
201005	幽灵	0	0	100	1	0	0	8	40	-1	-1	0	2000	0	8000		20	200004	0	-1	1	-1	-1	-1	-1	500	1	2500	200000	0	77.3,42.1		1	0	0	-1	0	-1	-1		
201006	噬魂巨人	0	0	80	1	0	0	8	40	-1	-1	0	2000	0	8000		20	200004	0	-1	1	-1	-1	-1	-1	500	1	2500	200000	0	77.3,42.1		1	0	0	-1	0	-1	-1		
201007	恶魔	0	0	90	1	0	0	8	40	-1	-1	0	2000	0	8000		20	200004	0	-1	1	-1	-1	-1	-1	500	1	2500	200000	0	77.3,42.1		1	0	0	-1	0	-1	-1		
201008	霜雪巨人王	0	0	100	1	0	0	8	40	-1	-1	0	2000	0	8000		20	200004	0	-1	1	-1	-1	-1	-1	500	1	2500	200000	0	77.3,42.1		1	0	0	-1	0	-1	-1		
201009	海怪	0	0	80	1	0	0	8	40	-1	-1	0	2000	0	8000		20	200004	0	-1	1	-1	-1	-1	-1	500	1	2500	200000	0	77.3,42.1		1	0	0	-1	0	-1	-1		
201010	蓝翼海怪	37	0	90	1	0	0	8	40	-1	-1	0	2000	0	8000		20	200004	0	-1	1	-1	-1	-1	-1	500	1	2500	200000	0	77.3,42.1		1	0	0	-1	0	-1	-1		
201011	荒古魔蜥	35	0	100	1	0	0	8	40	-1	-1	0	2000	0	8000		20	200004	0	-1	1	-1	-1	-1	-1	500	1	2500	200000	0	77.3,42.1		1	0	0	-1	0	-1	-1		
201100	大黑袍巫魔	4100	0	110	1	0	0	8	40	-1	-1	0	2000	0	8000		20	200006	0	-1	1	-1	-1	-1	-1	500	1	15000	200000	0	77.3,42.1		1	0	0	-1	0	-1	-1		
201101	荒古魔魂	4102	0	110	1	0	0	8	40	-1	-1	0	2000	0	8000		20	200006	0	-1	1	-1	-1	-1	-1	500	1	15000	200000	0	77.3,42.1		1	0	0	-1	0	-1	-1		
201102	幻雪冰后之影	4104	0	110	1	0	0	8	40	-1	-1	0	2000	0	8000		20	200006	0	-1	1	-1	-1	-1	-1	500	1	15000	200000	0	77.3,42.1		1	0	0	-1	0	-1	-1		
201103	魔灵塞伊丝	4106	0	110	1	0	0	8	40	-1	-1	0	2000	0	8000		20	200006	0	-1	1	-1	-1	-1	-1	500	1	15000	200000	0	77.3,42.1		1	0	0	-1	0	-1	-1		
201104	许愿女神	21	0	100	1	0	0	8	9	-1	-1	0	2000	0	8000		0	200002	0	-1	1	-1	-1	-1	-1	100	1	0	200000	0			1	0	0	-1	0	-1	-1		
210000	黑蜘蛛	0	0	120	1	0	0	8	40	-1	-1	0	2000	0	8000		50	200004	0	-1	1	-1	-1	-1	-1	500	1	2500	200000	0	77.3,42.1		1	0	0	-1	0	-1	-1		
210001	毒尾兽	0	0	130	1	0	0	8	40	-1	-1	0	2000	0	8000		50	200004	0	-1	1	-1	-1	-1	-1	500	1	2500	200000	0	77.3,42.1		1	0	0	-1	0	-1	-1		
210002	甲虫兽	0	0	150	1	0	0	8	40	-1	-1	0	2000	0	8000		50	200004	0	-1	1	-1	-1	-1	-1	500	1	2500	200000	0	77.3,42.1		1	0	0	-1	0	-1	-1		
210003	犀牛兽	0	0	120	1	0	0	8	40	-1	-1	0	2000	0	8000		50	200004	0	-1	1	-1	-1	-1	-1	500	1	2500	200000	0	77.3,42.1		1	0	0	-1	0	-1	-1		
210004	黑袍巫师	3	0	130	1	0	0	8	40	-1	-1	0	2000	0	8000		50	200004	0	-1	1	-1	-1	-1	-1	500	1	2500	200000	0	77.3,42.1		1	0	0	-1	0	-1	-1		
210005	幽灵	0	0	150	1	0	0	8	40	-1	-1	0	2000	0	8000		50	200004	0	-1	1	-1	-1	-1	-1	500	1	2500	200000	0	77.3,42.1		1	0	0	-1	0	-1	-1		
210006	噬魂巨人	0	0	120	1	0	0	8	40	-1	-1	0	2000	0	8000		50	200004	0	-1	1	-1	-1	-1	-1	500	1	2500	200000	0	77.3,42.1		1	0	0	-1	0	-1	-1		
210007	恶魔	0	0	130	1	0	0	8	40	-1	-1	0	2000	0	8000		50	200004	0	-1	1	-1	-1	-1	-1	500	1	2500	200000	0	77.3,42.1		1	0	0	-1	0	-1	-1		
210008	霜雪巨人王	0	0	150	1	0	0	8	40	-1	-1	0	2000	0	8000		50	200004	0	-1	1	-1	-1	-1	-1	500	1	2500	200000	0	77.3,42.1		1	0	0	-1	0	-1	-1		
210009	海怪	0	0	120	1	0	0	8	40	-1	-1	0	2000	0	8000		50	200004	0	-1	1	-1	-1	-1	-1	500	1	2500	200000	0	77.3,42.1		1	0	0	-1	0	-1	-1		
210010	蓝翼海怪	37	0	130	1	0	0	8	40	-1	-1	0	2000	0	8000		50	200004	0	-1	1	-1	-1	-1	-1	500	1	2500	200000	0	77.3,42.1		1	0	0	-1	0	-1	-1		
210011	荒古魔蜥	35	0	150	1	0	0	8	40	-1	-1	0	2000	0	8000		50	200004	0	-1	1	-1	-1	-1	-1	500	1	2500	200000	0	77.3,42.1		1	0	0	-1	0	-1	-1		
210100	大黑袍巫魔	4100	0	160	1	0	0	8	40	-1	-1	0	2000	0	8000		50	200006	0	-1	1	-1	-1	-1	-1	500	1	15000	200000	0	77.3,42.1		1	0	0	-1	0	-1	-1		
210101	荒古魔魂	4102	0	160	1	0	0	8	40	-1	-1	0	2000	0	8000		50	200006	0	-1	1	-1	-1	-1	-1	500	1	15000	200000	0	77.3,42.1		1	0	0	-1	0	-1	-1		
210102	幻雪冰后之影	4104	0	160	1	0	0	8	40	-1	-1	0	2000	0	8000		50	200006	0	-1	1	-1	-1	-1	-1	500	1	15000	200000	0	77.3,42.1		1	0	0	-1	0	-1	-1		
