INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	STRING	STRING	INT	INT	INT	INT
303803	抽奖奖励3	抽奖奖励3(测试数据)	1	1	-1	1038	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		150	1	-1	-1	1	20000,1	20100,1	20200,1	-1	-1	-1	-1
303804	抽奖奖励4	抽奖奖励4(测试数据)	1	1	-1	1038	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		600	1	-1	-1	1	20306,1	20306,1	20306,1	-1	-1	-1	-1
303805	抽奖奖励5	抽奖奖励5(测试数据)	1	1	-1	1038	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		900	0	-1	-1	1	20305,1	20305,1	20305,1	-1	-1	-1	-1
303806	抽奖奖励6	抽奖奖励6(测试数据)	1	1	-1	1038	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		1200	0	-1	-1	1	20304,1	20304,1	20304,1	-1	-1	-1	-1
303807	抽奖奖励7	抽奖奖励7(测试数据)	1	1	-1	1038	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		1000	0	-1	-1	1	5,5000	5,5000	5,5000	-1	-1	-1	-1
303808	抽奖奖励8	抽奖奖励8(测试数据)	1	1	-1	1038	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		2000	0	-1	-1	1	24515,1	24515,1	24515,1	-1	-1	-1	-1
303809	抽奖奖励9	抽奖奖励9(测试数据)	1	1	-1	1038	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		2000	0	-1	-1	1	23212,1	23212,1	23212,1	-1	-1	-1	-1
303810	抽奖奖励10	抽奖奖励10(测试数据)	1	1	-1	1038	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		2000	0	-1	-1	1	2,500000	2,500000	2,500000	-1	-1	-1	-1
303901	抽奖奖励10	抽奖奖励1(测试数据)	1	1	-1	1039	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		50	1	-1	-1	1	40203,1	40203,1	40203,1	-1	-1	-1	-1
303902	抽奖奖励10	抽奖奖励2(测试数据)	1	1	-1	1039	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		300	1	-1	-1	1	26930,1	26930,1	26930,1	-1	-1	-1	-1
303903	抽奖奖励10	抽奖奖励3(测试数据)	1	1	-1	1039	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		300	1	-1	-1	1	26951,1	26951,1	26951,1	-1	-1	-1	-1
303904	抽奖奖励10	抽奖奖励4(测试数据)	1	1	-1	1039	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		800	0	-1	-1	1	23580,1	23580,1	23580,1	-1	-1	-1	-1
303905	抽奖奖励10	抽奖奖励5(测试数据)	1	1	-1	1039	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		800	0	-1	-1	1	23581,1	23581,1	23581,1	-1	-1	-1	-1
303906	抽奖奖励10	抽奖奖励6(测试数据)	1	1	-1	1039	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		800	0	-1	-1	1	23582,1	23582,1	23582,1	-1	-1	-1	-1
303907	抽奖奖励10	抽奖奖励7(测试数据)	1	1	-1	1039	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		350	0	-1	-1	1	7,1800	7,1800	7,1800	-1	-1	-1	-1
303908	抽奖奖励10	抽奖奖励8(测试数据)	1	1	-1	1039	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		2200	0	-1	-1	1	24515,1	24515,1	24515,1	-1	-1	-1	-1
303909	抽奖奖励10	抽奖奖励9(测试数据)	1	1	-1	1039	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		2200	0	-1	-1	1	23212,1	23212,1	23212,1	-1	-1	-1	-1
303910	抽奖奖励10	抽奖奖励10(测试数据)	1	1	-1	1039	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		2200	0	-1	-1	1	2,500000	2,500000	2,500000	-1	-1	-1	-1
304001	抽奖奖励10	抽奖奖励1(测试数据)	1	1	-1	1040	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		50	1	-1	-1	1	22091,1	22091,1	22091,1	-1	-1	-1	-1
304002	抽奖奖励10	抽奖奖励2(测试数据)	1	1	-1	1040	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		100	1	-1	-1	1	22086,1	22086,1	22086,1	-1	-1	-1	-1
304003	抽奖奖励10	抽奖奖励3(测试数据)	1	1	-1	1040	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		200	1	-1	-1	1	22085,1	22085,1	22085,1	-1	-1	-1	-1
304004	抽奖奖励10	抽奖奖励4(测试数据)	1	1	-1	1040	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		400	1	-1	-1	1	22084,1	22084,1	22084,1	-1	-1	-1	-1
304005	抽奖奖励10	抽奖奖励5(测试数据)	1	1	-1	1040	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		800	0	-1	-1	1	22083,1	22083,1	22083,1	-1	-1	-1	-1
304006	抽奖奖励10	抽奖奖励6(测试数据)	1	1	-1	1040	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		1450	0	-1	-1	1	22082,1	22082,1	22082,1	-1	-1	-1	-1
304007	抽奖奖励10	抽奖奖励7(测试数据)	1	1	-1	1040	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		1000	0	-1	-1	1	22066,2	22066,2	22066,2	-1	-1	-1	-1
304008	抽奖奖励10	抽奖奖励8(测试数据)	1	1	-1	1040	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		2000	0	-1	-1	1	24515,1	24515,1	24515,1	-1	-1	-1	-1
304009	抽奖奖励10	抽奖奖励9(测试数据)	1	1	-1	1040	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		2000	0	-1	-1	1	23212,1	23212,1	23212,1	-1	-1	-1	-1
304010	抽奖奖励10	抽奖奖励10(测试数据)	1	1	-1	1040	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		2000	0	-1	-1	1	2,500000	2,500000	2,500000	-1	-1	-1	-1
304101	抽奖奖励10	抽奖奖励1(测试数据)	1	1	-1	1041	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		50	1	-1	-1	1	80406,1	80406,1	80406,1	-1	-1	-1	-1
304102	抽奖奖励10	抽奖奖励2(测试数据)	1	1	-1	1041	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		50	1	-1	-1	1	80407,1	80407,1	80407,1	-1	-1	-1	-1
304103	抽奖奖励10	抽奖奖励3(测试数据)	1	1	-1	1041	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		200	1	-1	-1	1	18,10000	18,10000	18,10000	-1	-1	-1	-1
304104	抽奖奖励10	抽奖奖励4(测试数据)	1	1	-1	1041	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		200	1	-1	-1	1	12,20000	12,20000	12,20000	-1	-1	-1	-1
304105	抽奖奖励10	抽奖奖励5(测试数据)	1	1	-1	1041	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		1000	0	-1	-1	1	20404,1	20404,1	20404,1	-1	-1	-1	-1
304106	抽奖奖励10	抽奖奖励6(测试数据)	1	1	-1	1041	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		1500	0	-1	-1	1	20403,1	20403,1	20403,1	-1	-1	-1	-1
304107	抽奖奖励10	抽奖奖励7(测试数据)	1	1	-1	1041	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		1000	0	-1	-1	1	22002,5	22002,5	22002,5	-1	-1	-1	-1
304108	抽奖奖励10	抽奖奖励8(测试数据)	1	1	-1	1041	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		2000	0	-1	-1	1	24515,1	24515,1	24515,1	-1	-1	-1	-1
304109	抽奖奖励10	抽奖奖励9(测试数据)	1	1	-1	1041	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		2000	0	-1	-1	1	23212,1	23212,1	23212,1	-1	-1	-1	-1
304110	抽奖奖励10	抽奖奖励10(测试数据)	1	1	-1	1041	-1	-1	-1	-1	0	0	0	30	-1	-1	-1		2000	0	-1	-1	1	2,500000	2,500000	2,500000	-1	-1	-1	-1
400000	当日充值6元 额外再送价值100钻道具！		1	1	-1	13	-1	-1	-1	-1	0	0	0	1	-1	79	-1		60	-1	-1	-1	1	2,100000|22017,10|22018,2|24513,1	2,100000|22017,10|22018,2|24514,1	2,100000|22017,10|22018,2|24513,1	-1	-1	-1	-1
400001	当日充值30元 额外再送价值400钻道具！		1	1	-1	13	-1	-1	-1	-1	0	0	0	1	-1	79	-1		300	-1	-1	-1	1	2,200000|22017,20|22018,10|24515,1	2,200000|22017,20|22018,10|24515,1	2,200000|22017,20|22018,10|24515,1	-1	-1	-1	-1
400002	当日充值98元 额外再送价值1200钻道具！		1	1	-1	13	-1	-1	-1	-1	0	0	0	1	-1	79	-1		980	-1	-1	-1	1	2,300000|22017,40|22018,20|36002,5	2,300000|22017,40|22018,20|36002,5	2,300000|22017,40|22018,20|36002,5	-1	-1	-1	-1
400003	当日充值198元 额外再送价值2400钻道具！		1	1	-1	13	-1	-1	-1	-1	0	0	0	1	-1	79	-1		1980	-1	-1	-1	1	2,400000|22017,60|22018,30|36002,15	2,400000|22017,60|22018,30|36002,15	2,400000|22017,60|22018,30|36002,15	-1	-1	-1	-1
400004	当日充值328元 额外再送价值4000钻道具！		1	1	-1	13	-1	-1	-1	-1	0	0	0	1	-1	79	-1		3280	-1	-1	-1	1	2,500000|22017,120|22018,60|24516,1|36002,30	2,500000|22017,120|22018,60|24516,1|36002,30	2,500000|22017,120|22018,60|24516,1|36002,30	-1	-1	-1	-1
400005	当日充值6元 额外再送价值100钻道具！		1	1	-1	13	-1	-1	-1	-1	0	1	1	1	-1	79	-1		60	-1	-1	-1	1	2,100000|22017,10|22018,2|24513,1	2,100000|22017,10|22018,2|24514,1	2,100000|22017,10|22018,2|24513,1	-1	-1	-1	-1
400006	当日充值30元 额外再送价值400钻道具！		1	1	-1	13	-1	-1	-1	-1	0	1	1	1	-1	79	-1		300	-1	-1	-1	1	2,200000|22017,20|22018,10|24515,1	2,200000|22017,20|22018,10|24515,1	2,200000|22017,20|22018,10|24515,1	-1	-1	-1	-1
400007	当日充值98元 额外再送价值1200钻道具！		1	1	-1	13	-1	-1	-1	-1	0	1	1	1	-1	79	-1		980	-1	-1	-1	1	2,300000|22017,40|22018,20|36002,5	2,300000|22017,40|22018,20|36002,5	2,300000|22017,40|22018,20|36002,5	-1	-1	-1	-1
400008	当日充值198元 额外再送价值2400钻道具！		1	1	-1	13	-1	-1	-1	-1	0	1	1	1	-1	79	-1		1980	-1	-1	-1	1	2,400000|22017,60|22018,30|36002,15	2,400000|22017,60|22018,30|36002,15	2,400000|22017,60|22018,30|36002,15	-1	-1	-1	-1
400009	当日充值328元 额外再送价值4000钻道具！		1	1	-1	13	-1	-1	-1	-1	0	1	1	1	-1	79	-1		3280	-1	-1	-1	1	2,500000|22017,120|22018,60|24516,1|36002,30	2,500000|22017,120|22018,60|24516,1|36002,30	2,500000|22017,120|22018,60|24516,1|36002,30	-1	-1	-1	-1
400010	当日充值6元 额外再送价值100钻道具！		1	1	-1	13	-1	-1	-1	-1	0	2	2	1	-1	79	-1		60	-1	-1	-1	1	7,300|23580,1	7,300|23580,1	7,300|23580,1	-1	-1	-1	-1
400011	当日充值30元 额外再送价值400钻道具！		1	1	-1	13	-1	-1	-1	-1	0	2	2	1	-1	79	-1		300	-1	-1	-1	1	7,2000|23582,1|24515,1	7,2000|23582,1|24515,1	7,2000|23582,1|24515,1	-1	-1	-1	-1
400012	当日充值98元 额外再送价值1200钻道具！		1	1	-1	13	-1	-1	-1	-1	0	2	2	1	-1	79	-1		980	-1	-1	-1	1	7,4000|23580,1|23581,1|36002,5	7,4000|23580,1|23581,1|36002,5	7,4000|23580,1|23581,1|36002,5	-1	-1	-1	-1
400013	当日充值198元 额外再送价值2400钻道具！		1	1	-1	13	-1	-1	-1	-1	0	2	2	1	-1	79	-1		1980	-1	-1	-1	1	7,6000|23580,1|23581,1|23582,1|36002,15	7,6000|23580,1|23581,1|23582,1|36002,15	7,6000|23580,1|23581,1|23582,1|36002,15	-1	-1	-1	-1
400014	当日充值328元 额外再送价值4000钻道具！		1	1	-1	13	-1	-1	-1	-1	0	2	2	1	-1	79	-1		3280	-1	-1	-1	1	7,10000|23580,2|23581,2|23582,2|36002,30	7,10000|23580,2|23581,2|23582,2|36002,30	7,10000|23580,2|23581,2|23582,2|36002,30	-1	-1	-1	-1
400015	当日充值6元 额外再送价值100钻道具！		1	1	-1	13	-1	-1	-1	-1	0	3	3	1	-1	79	-1		60	-1	-1	-1	1	7,300|23580,1	7,300|23580,1	7,300|23580,1	-1	-1	-1	-1
400016	当日充值30元 额外再送价值400钻道具！		1	1	-1	13	-1	-1	-1	-1	0	3	3	1	-1	79	-1		300	-1	-1	-1	1	7,2000|23582,1|24515,1	7,2000|23582,1|24515,1	7,2000|23582,1|24515,1	-1	-1	-1	-1
400017	当日充值98元 额外再送价值1200钻道具！		1	1	-1	13	-1	-1	-1	-1	0	3	3	1	-1	79	-1		980	-1	-1	-1	1	7,4000|23580,1|23581,1|36002,5	7,4000|23580,1|23581,1|36002,5	7,4000|23580,1|23581,1|36002,5	-1	-1	-1	-1
400018	当日充值198元 额外再送价值2400钻道具！		1	1	-1	13	-1	-1	-1	-1	0	3	3	1	-1	79	-1		1980	-1	-1	-1	1	7,6000|23580,1|23581,1|23582,1|36002,15	7,6000|23580,1|23581,1|23582,1|36002,15	7,6000|23580,1|23581,1|23582,1|36002,15	-1	-1	-1	-1
400019	当日充值328元 额外再送价值4000钻道具！		1	1	-1	13	-1	-1	-1	-1	0	3	3	1	-1	79	-1		3280	-1	-1	-1	1	7,10000|23580,2|23581,2|23582,2|36002,30	7,10000|23580,2|23581,2|23582,2|36002,30	7,10000|23580,2|23581,2|23582,2|36002,30	-1	-1	-1	-1
400020	当日充值6元 额外再送价值100钻道具！		1	1	-1	13	-1	-1	-1	-1	0	4	4	1	-1	79	-1		60	-1	-1	-1	1	2,10000|22066,2	2,10000|22066,2	2,10000|22066,2	-1	-1	-1	-1
400021	当日充值30元 额外再送价值400钻道具！		1	1	-1	13	-1	-1	-1	-1	0	4	4	1	-1	79	-1		300	-1	-1	-1	1	2,100000|22066,5|22082,1|24515,1	2,100000|22066,5|22082,1|24515,1	2,100000|22066,5|22082,1|24515,1	-1	-1	-1	-1
400022	当日充值98元 额外再送价值1200钻道具！		1	1	-1	13	-1	-1	-1	-1	0	4	4	1	-1	79	-1		980	-1	-1	-1	1	2,200000|22066,10|22082,3|36002,5	2,200000|22066,10|22082,3|36002,5	2,200000|22066,10|22082,3|36002,5	-1	-1	-1	-1
400023	当日充值198元 额外再送价值2400钻道具！		1	1	-1	13	-1	-1	-1	-1	0	4	4	1	-1	79	-1		1980	-1	-1	-1	1	2,300000|22066,20|22083,3|36002,15	2,300000|22066,20|22083,3|36002,15	2,300000|22066,20|22083,3|36002,15	-1	-1	-1	-1
400024	当日充值328元 额外再送价值4000钻道具！		1	1	-1	13	-1	-1	-1	-1	0	4	4	1	-1	79	-1		3280	-1	-1	-1	1	2,600000|22066,40|22084,3|36002,30	2,600000|22066,40|22084,3|36002,30	2,600000|22066,40|22084,3|36002,30	-1	-1	-1	-1
400025	当日充值6元 额外再送价值100钻道具！		1	1	-1	13	-1	-1	-1	-1	0	5	5	1	-1	79	-1		60	-1	-1	-1	1	2,10000|22066,2	2,10000|22066,2	2,10000|22066,2	-1	-1	-1	-1
400026	当日充值30元 额外再送价值400钻道具！		1	1	-1	13	-1	-1	-1	-1	0	5	5	1	-1	79	-1		300	-1	-1	-1	1	2,100000|22066,5|22082,1|24515,1	2,100000|22066,5|22082,1|24515,1	2,100000|22066,5|22082,1|24515,1	-1	-1	-1	-1
400027	当日充值98元 额外再送价值1200钻道具！		1	1	-1	13	-1	-1	-1	-1	0	5	5	1	-1	79	-1		980	-1	-1	-1	1	2,200000|22066,10|22082,3|36002,5	2,200000|22066,10|22082,3|36002,5	2,200000|22066,10|22082,3|36002,5	-1	-1	-1	-1
400028	当日充值198元 额外再送价值2400钻道具！		1	1	-1	13	-1	-1	-1	-1	0	5	5	1	-1	79	-1		1980	-1	-1	-1	1	2,300000|22066,20|22083,3|36002,15	2,300000|22066,20|22083,3|36002,15	2,300000|22066,20|22083,3|36002,15	-1	-1	-1	-1
400029	当日充值328元 额外再送价值4000钻道具！		1	1	-1	13	-1	-1	-1	-1	0	5	5	1	-1	79	-1		3280	-1	-1	-1	1	2,600000|22066,40|22084,3|36002,30	2,600000|22066,40|22084,3|36002,30	2,600000|22066,40|22084,3|36002,30	-1	-1	-1	-1
400030	当日充值6元 额外再送价值100钻道具！		1	1	-1	13	-1	-1	-1	-1	0	6	6	1	-1	79	-1		60	-1	-1	-1	1	22000,2|22003,5	22000,2|22003,5	22000,2|22003,5	-1	-1	-1	-1
400031	当日充值30元 额外再送价值400钻道具！		1	1	-1	13	-1	-1	-1	-1	0	6	6	1	-1	79	-1		300	-1	-1	-1	1	22000,10|22003,10|24515,1	22000,10|22003,10|24515,1	22000,10|22003,10|24515,1	-1	-1	-1	-1
400032	当日充值98元 额外再送价值1200钻道具！		1	1	-1	13	-1	-1	-1	-1	0	6	6	1	-1	79	-1		980	-1	-1	-1	1	22000,15|22003,15|22001,5|36002,5	22000,15|22003,15|22001,5|36002,5	22000,15|22003,15|22001,5|36002,5	-1	-1	-1	-1
400033	当日充值198元 额外再送价值2400钻道具！		1	1	-1	13	-1	-1	-1	-1	0	6	6	1	-1	79	-1		1980	-1	-1	-1	1	22000,30|22003,30|22001,10|22002,20|36002,15	22000,30|22003,30|22001,10|22002,20|36002,15	22000,30|22003,30|22001,10|22002,20|36002,15	-1	-1	-1	-1
400034	当日充值328元 额外再送价值4000钻道具！		1	1	-1	13	-1	-1	-1	-1	0	6	6	1	-1	79	-1		3280	-1	-1	-1	1	22000,40|22003,40|22001,15|22007,1|36002,30	22000,40|22003,40|22001,15|22007,1|36002,30	22000,40|22003,40|22001,15|22007,1|36002,30	-1	-1	-1	-1
400035	当日充值6元 额外再送价值100钻道具！		1	1	-1	13	-1	-1	-1	-1	0	7	7	1	-1	79	-1		60	-1	-1	-1	1	2,100000|22017,10|22018,2|24513,1	2,100000|22017,10|22018,2|24514,1	2,100000|22017,10|22018,2|24513,1	-1	-1	-1	-1
400036	当日充值30元 额外再送价值400钻道具！		1	1	-1	13	-1	-1	-1	-1	0	7	7	1	-1	79	-1		300	-1	-1	-1	1	2,200000|22017,20|22018,10|24515,1	2,200000|22017,20|22018,10|24515,1	2,200000|22017,20|22018,10|24515,1	-1	-1	-1	-1
400037	当日充值98元 额外再送价值1200钻道具！		1	1	-1	13	-1	-1	-1	-1	0	7	7	1	-1	79	-1		980	-1	-1	-1	1	2,300000|22017,40|22018,20|36003,5	2,300000|22017,40|22018,20|36003,5	2,300000|22017,40|22018,20|36003,5	-1	-1	-1	-1
400038	当日充值198元 额外再送价值2400钻道具！		1	1	-1	13	-1	-1	-1	-1	0	7	7	1	-1	79	-1		1980	-1	-1	-1	1	2,400000|22017,60|22018,30|36003,15	2,400000|22017,60|22018,30|36003,15	2,400000|22017,60|22018,30|36003,15	-1	-1	-1	-1
400039	当日充值328元 额外再送价值4000钻道具！		1	1	-1	13	-1	-1	-1	-1	0	7	7	1	-1	79	-1		3280	-1	-1	-1	1	2,500000|22017,120|22018,60|24516,1|36003,30	2,500000|22017,120|22018,60|24516,1|36003,30	2,500000|22017,120|22018,60|24516,1|36003,30	-1	-1	-1	-1
400040	当日充值6元 额外再送价值100钻道具！		1	1	-1	13	-1	-1	-1	-1	0	8	8	1	-1	79	-1		60	-1	-1	-1	1	2,100000|22017,10|22018,2|24513,1	2,100000|22017,10|22018,2|24514,1	2,100000|22017,10|22018,2|24513,1	-1	-1	-1	-1
400041	当日充值30元 额外再送价值400钻道具！		1	1	-1	13	-1	-1	-1	-1	0	8	8	1	-1	79	-1		300	-1	-1	-1	1	2,200000|22017,20|22018,10|24515,1	2,200000|22017,20|22018,10|24515,1	2,200000|22017,20|22018,10|24515,1	-1	-1	-1	-1
400042	当日充值98元 额外再送价值1200钻道具！		1	1	-1	13	-1	-1	-1	-1	0	8	8	1	-1	79	-1		980	-1	-1	-1	1	2,300000|22017,40|22018,20|36003,5	2,300000|22017,40|22018,20|36003,5	2,300000|22017,40|22018,20|36003,5	-1	-1	-1	-1
400043	当日充值198元 额外再送价值2400钻道具！		1	1	-1	13	-1	-1	-1	-1	0	8	8	1	-1	79	-1		1980	-1	-1	-1	1	2,400000|22017,60|22018,30|36003,15	2,400000|22017,60|22018,30|36003,15	2,400000|22017,60|22018,30|36003,15	-1	-1	-1	-1
400044	当日充值328元 额外再送价值4000钻道具！		1	1	-1	13	-1	-1	-1	-1	0	8	8	1	-1	79	-1		3280	-1	-1	-1	1	2,500000|22017,120|22018,60|24516,1|36003,30	2,500000|22017,120|22018,60|24516,1|36003,30	2,500000|22017,120|22018,60|24516,1|36003,30	-1	-1	-1	-1
400045	当日充值6元 额外再送价值100钻道具！		1	1	-1	13	-1	-1	-1	-1	0	9	9	1	-1	79	-1		60	-1	-1	-1	1	7,300|23580,1	7,300|23580,1	7,300|23580,1	-1	-1	-1	-1
400046	当日充值30元 额外再送价值400钻道具！		1	1	-1	13	-1	-1	-1	-1	0	9	9	1	-1	79	-1		300	-1	-1	-1	1	7,2000|23582,1|24515,1	7,2000|23582,1|24515,1	7,2000|23582,1|24515,1	-1	-1	-1	-1
400047	当日充值98元 额外再送价值1200钻道具！		1	1	-1	13	-1	-1	-1	-1	0	9	9	1	-1	79	-1		980	-1	-1	-1	1	7,4000|23580,1|23581,1|36003,5	7,4000|23580,1|23581,1|36003,5	7,4000|23580,1|23581,1|36003,5	-1	-1	-1	-1
400048	当日充值198元 额外再送价值2400钻道具！		1	1	-1	13	-1	-1	-1	-1	0	9	9	1	-1	79	-1		1980	-1	-1	-1	1	7,6000|23580,1|23581,1|23582,1|36003,15	7,6000|23580,1|23581,1|23582,1|36003,15	7,6000|23580,1|23581,1|23582,1|36003,15	-1	-1	-1	-1
400049	当日充值328元 额外再送价值4000钻道具！		1	1	-1	13	-1	-1	-1	-1	0	9	9	1	-1	79	-1		3280	-1	-1	-1	1	7,10000|23580,2|23581,2|23582,2|36003,30	7,10000|23580,2|23581,2|23582,2|36003,30	7,10000|23580,2|23581,2|23582,2|36003,30	-1	-1	-1	-1
400050	当日充值6元 额外再送价值100钻道具！		1	1	-1	13	-1	-1	-1	-1	0	10	10	1	-1	79	-1		60	-1	-1	-1	1	7,300|23580,1	7,300|23580,1	7,300|23580,1	-1	-1	-1	-1
400051	当日充值30元 额外再送价值400钻道具！		1	1	-1	13	-1	-1	-1	-1	0	10	10	1	-1	79	-1		300	-1	-1	-1	1	7,2000|23582,1|24515,1	7,2000|23582,1|24515,1	7,2000|23582,1|24515,1	-1	-1	-1	-1
400052	当日充值98元 额外再送价值1200钻道具！		1	1	-1	13	-1	-1	-1	-1	0	10	10	1	-1	79	-1		980	-1	-1	-1	1	7,4000|23580,1|23581,1|36003,5	7,4000|23580,1|23581,1|36003,5	7,4000|23580,1|23581,1|36003,5	-1	-1	-1	-1
400053	当日充值198元 额外再送价值2400钻道具！		1	1	-1	13	-1	-1	-1	-1	0	10	10	1	-1	79	-1		1980	-1	-1	-1	1	7,6000|23580,1|23581,1|23582,1|36003,15	7,6000|23580,1|23581,1|23582,1|36003,15	7,6000|23580,1|23581,1|23582,1|36003,15	-1	-1	-1	-1
400054	当日充值328元 额外再送价值4000钻道具！		1	1	-1	13	-1	-1	-1	-1	0	10	10	1	-1	79	-1		3280	-1	-1	-1	1	7,10000|23580,2|23581,2|23582,2|36003,30	7,10000|23580,2|23581,2|23582,2|36003,30	7,10000|23580,2|23581,2|23582,2|36003,30	-1	-1	-1	-1
400055	当日充值6元 额外再送价值100钻道具！		1	1	-1	13	-1	-1	-1	-1	0	11	11	1	-1	79	-1		60	-1	-1	-1	1	2,10000|22066,2	2,10000|22066,2	2,10000|22066,2	-1	-1	-1	-1
400056	当日充值30元 额外再送价值400钻道具！		1	1	-1	13	-1	-1	-1	-1	0	11	11	1	-1	79	-1		300	-1	-1	-1	1	2,100000|22066,5|22082,1|24515,1	2,100000|22066,5|22082,1|24515,1	2,100000|22066,5|22082,1|24515,1	-1	-1	-1	-1
400057	当日充值98元 额外再送价值1200钻道具！		1	1	-1	13	-1	-1	-1	-1	0	11	11	1	-1	79	-1		980	-1	-1	-1	1	2,200000|22066,10|22082,3|36003,5	2,200000|22066,10|22082,3|36003,5	2,200000|22066,10|22082,3|36003,5	-1	-1	-1	-1
400058	当日充值198元 额外再送价值2400钻道具！		1	1	-1	13	-1	-1	-1	-1	0	11	11	1	-1	79	-1		1980	-1	-1	-1	1	2,300000|22066,20|22083,3|36003,15	2,300000|22066,20|22083,3|36003,15	2,300000|22066,20|22083,3|36003,15	-1	-1	-1	-1
400059	当日充值328元 额外再送价值4000钻道具！		1	1	-1	13	-1	-1	-1	-1	0	11	11	1	-1	79	-1		3280	-1	-1	-1	1	2,600000|22066,40|22084,3|36003,30	2,600000|22066,40|22084,3|36003,30	2,600000|22066,40|22084,3|36003,30	-1	-1	-1	-1
400060	当日充值6元 额外再送价值100钻道具！		1	1	-1	13	-1	-1	-1	-1	0	12	12	1	-1	79	-1		60	-1	-1	-1	1	2,10000|22066,2	2,10000|22066,2	2,10000|22066,2	-1	-1	-1	-1
400061	当日充值30元 额外再送价值400钻道具！		1	1	-1	13	-1	-1	-1	-1	0	12	12	1	-1	79	-1		300	-1	-1	-1	1	2,100000|22066,5|22082,1|24515,1	2,100000|22066,5|22082,1|24515,1	2,100000|22066,5|22082,1|24515,1	-1	-1	-1	-1
400062	当日充值98元 额外再送价值1200钻道具！		1	1	-1	13	-1	-1	-1	-1	0	12	12	1	-1	79	-1		980	-1	-1	-1	1	2,200000|22066,10|22082,3|36003,5	2,200000|22066,10|22082,3|36003,5	2,200000|22066,10|22082,3|36003,5	-1	-1	-1	-1
400063	当日充值198元 额外再送价值2400钻道具！		1	1	-1	13	-1	-1	-1	-1	0	12	12	1	-1	79	-1		1980	-1	-1	-1	1	2,300000|22066,20|22083,3|36003,15	2,300000|22066,20|22083,3|36003,15	2,300000|22066,20|22083,3|36003,15	-1	-1	-1	-1
400064	当日充值328元 额外再送价值4000钻道具！		1	1	-1	13	-1	-1	-1	-1	0	12	12	1	-1	79	-1		3280	-1	-1	-1	1	2,600000|22066,40|22084,3|36003,30	2,600000|22066,40|22084,3|36003,30	2,600000|22066,40|22084,3|36003,30	-1	-1	-1	-1
400065	当日充值6元 额外再送价值100钻道具！		1	1	-1	13	-1	-1	-1	-1	0	13	13	1	-1	79	-1		60	-1	-1	-1	1	22000,2|22003,5	22000,2|22003,5	22000,2|22003,5	-1	-1	-1	-1
400066	当日充值30元 额外再送价值400钻道具！		1	1	-1	13	-1	-1	-1	-1	0	13	13	1	-1	79	-1		300	-1	-1	-1	1	22000,10|22003,10|24515,1	22000,10|22003,10|24515,1	22000,10|22003,10|24515,1	-1	-1	-1	-1
400067	当日充值98元 额外再送价值1200钻道具！		1	1	-1	13	-1	-1	-1	-1	0	13	13	1	-1	79	-1		980	-1	-1	-1	1	22000,15|22003,15|22001,5|36003,5	22000,15|22003,15|22001,5|36003,5	22000,15|22003,15|22001,5|36003,5	-1	-1	-1	-1
